id,location_id,service_id,organization_id,contact_id,number,extension,type,department
6355,6355,,6355,6355,305-945-4502,,fixed,
6357,6357,,789,6357,305-825-0300,,fixed,
6358,6358,,588,6358,305-576-6611,,fixed,
6367,6367,,5083,6367,239-252-0900,,fixed,
6368,6368,,2,6368,305-740-8998,1201,fixed,
6371,6371,,6371,6371,800-318-2596,,fixed,
6373,6373,,481,6373,877-553-7453,223,fixed,
6374,6374,,2429,6374,305-357-6622,,fixed,
6375,6375,,2429,6375,305-357-6622,,fixed,
6378,6378,,2429,6378,305-357-6622,,fixed,
6384,6384,,2429,6384,305-357-6622,,fixed,
6387,6387,,960,6387,786-469-5028,,fixed,
6388,6388,,6388,6388,855-778-3411,,fixed,
6394,6394,,6394,6394,800-318-2596,,fixed,
6398,6398,,4981,6398,305-259-2100,,fixed,
6405,6405,,2810,6405,305-621-3700,,fixed,
6413,6413,,6413,6413,305-274-8800,,fixed,
6415,6415,,6415,6415,305-401-1968,,fixed,
6417,6417,,6417,6417,617-973-5801,,fixed,
6418,6418,,6417,6418,786-234-1251,,fixed,
6419,6419,,6419,6419,786-552-2367,,fixed,
6420,6420,,6419,6420,786-552-2367,,fixed,
6422,6422,,6419,6422,305-790-1235,,fixed,
6425,6425,,6425,6425,202-501-0800,,fixed,
6426,6426,,6425,6426,800-333-4636,,fixed,
6427,6427,,6427,6427,800-326-2289,,fixed,
6428,6428,,6427,6428,239-642-8965,,fixed,
6431,6431,,6431,6431,305-538-4511,,fixed,
6432,6432,,6431,6432,305-538-4511,,fixed,
6433,6433,,6431,6433,305-538-4511,,fixed,
6434,6434,,6413,6434,786-598-3812,,fixed,
6435,6435,,6413,6435,786-598-3812,,fixed,
6438,6438,,2213,6438,305-809-5000,,fixed,
6440,6440,,2515,6440,305-385-3761,,fixed,
6441,6441,,3359,6441,305-292-6820,,fixed,
6442,6442,,3359,6442,305-289-2395,,fixed,
6453,6453,,3359,6453,305-292-6745,,fixed,
6454,6454,,3359,6454,305-289-2676,,fixed,
6456,6456,,6456,6456,239-206-3451,,fixed,
6459,6459,,2520,6459,305-858-5550,,fixed,
6460,6460,,3263,6460,305-640-9881,,fixed,
6461,6461,,5304,6461,239-213-1137 x6719,,fixed,
6463,6463,,2060,6463,305-571-9601 x1,,fixed,
6466,6466,,4017,6466,305-420-6693,,fixed,
6467,6467,,6467,6467,800-533-2873,,fixed,
6468,6468,,6328,6468,786-536-9714,101,fixed,
6469,6469,,6467,6469,800-533-2873,,fixed,
6471,6471,,2725,6471,305-348-7904,,fixed,
6472,6472,,2725,6472,305-348-7904,,fixed,
6473,6473,,2725,6473,305-348-7904,,fixed,
6474,6474,,2725,6474,305-348-7904,,fixed,
6475,6475,,760,6475,305-372-8300,,fixed,
6476,6476,,760,6476,305-953-3407,,fixed,
6477,6477,,760,6477,305-284-0936,,fixed,
6478,6478,,6478,6478,904-421-8585,,fixed,
6479,6479,,6478,6479,786-254-2460,,fixed,
6480,6480,,1220,6480,305-694-7120,,fixed,
6481,6481,,1220,6481,305-274-7468,,fixed,
6483,6483,,6483,6483,305-275-5900,,fixed,
6487,6487,,3413,6487,305-364-0020,228,fixed,
6489,6489,,2082,6489,305-514-6666,,fixed,
6490,6490,,1651,6490,305-470-5634,,fixed,
6491,6491,,6491,6491,305-296-0240 x116,,fixed,
6492,6492,,6491,6492,305-296-0240 x110,,fixed,
6493,6493,,6491,6493,305-296-0240 x110,,fixed,
6494,6494,,6491,6494,305-296-0240 x110,,fixed,
6496,6496,,2551,6496,305-635-2081,,fixed,
6497,6497,,2551,6497,305-235-2151,,fixed,
6498,6498,,2551,6498,305-694-5096,,fixed,
6499,6499,,2551,6499,305-234-1660,,fixed,
6500,6500,,2551,6500,305-633-4064,,fixed,
6502,6502,,2551,6502,305-234-1660,,fixed,
6504,6504,,2551,6504,305-274-9666,,fixed,
6506,6506,,2551,6506,305-388-4771,,fixed,
6507,6507,,2551,6507,305-836-5095,,fixed,
6509,6509,,6509,6509,305-663-0013,,fixed,
6510,6510,,6509,6510,305-663-0013,,fixed,
6511,6511,,6509,6511,305-663-0013,,fixed,
6512,6512,,6509,6512,305-663-0013,,fixed,
6513,6513,,6509,6513,305-663-0013,,fixed,
6518,6518,,6518,6518,305-672-2648,,fixed,
6522,6522,,882,6522,305-751-8626 x64000,2238,fixed,
6523,6523,,5190,6523,239-793-8750,,fixed,
6524,6524,,5190,6524,239-774-2904,,fixed,
6525,6525,,6525,6525,800-503-6897,,fixed,
6527,6527,,6527,6527,305-233-8179,,fixed,
6528,6528,,6527,6528,305-251-3800,,fixed,
6530,6530,,6530,6530,305-669-9224,,fixed,
6534,6534,,1220,6534,305-995-7558,,fixed,
6541,6541,,3357,6541,305-982-5077,,fixed,
6542,6542,,2956,6542,786-331-5000,,fixed,
6543,6543,,2956,6543,786-331-5000,,fixed,
6546,6546,,217,6546,239-649-2300,,fixed,
6547,6547,,217,6547,239-649-2300,,fixed,
6550,6550,,3314,6550,305-252-3328,,fixed,
6551,6551,,6254,6551,305-545-2224,,fixed,
6553,6553,,6254,6553,305-545-2224,,fixed,
6555,6555,,6254,6555,305-545-2224,,fixed,
6558,6558,,6254,6558,305-545-2224,,fixed,
6560,6560,,6254,6560,305-545-2224,,fixed,
6561,6561,,6254,6561,305-545-2224,,fixed,
6563,6563,,6254,6563,305-545-2224,,fixed,
6566,6566,,6254,6566,305-545-2224,,fixed,
6567,6567,,5171,6567,305-296-2258,,fixed,
6568,6568,,5171,6568,305-872-2400,,fixed,
6579,6579,,6579,6579,305-669-2822,,fixed,
6581,6581,,1136,6581,305-349-7000,,fixed,
6582,6582,,1136,6582,305-349-7000,,fixed,
6583,6583,,1136,6583,305-349-5720,,fixed,
6584,6584,,1136,6584,305-349-7000,,fixed,
6585,6585,,6018,6585,305-446-3311,,fixed,
6586,6586,,6585,6586,305-446-3311,,fixed,
6587,6587,,6585,6587,305-446-3311,,fixed,
6588,6588,,6585,6588,305-446-3311,,fixed,
6589,6589,,6585,6589,305-446-3311,,fixed,
6592,6592,,6585,6592,305-446-3311,,fixed,
6596,6596,,510,6596,305-913-0690,,fixed,
6597,6597,,510,6597,239-649-1336,,fixed,
6598,6598,,6260,6598,305-438-4161,,fixed,
6599,6599,,6260,6599,305-438-4161,,fixed,
6600,6600,,6260,6600,305-438-4161,,fixed,
6601,6601,,6260,6601,305-438-4161,,fixed,
6602,6602,,6260,6602,305-438-4161,,fixed,
6605,6605,,6605,6605,800-500-1119,,fixed,
6609,6609,,6251,6609,305-758-9662,,fixed,
6610,6610,,6251,6610,305-758-9662,,fixed,
6611,6611,,6251,6611,305-758-9662,,fixed,
6612,6612,,6251,6612,305-758-9662,,fixed,
6615,6615,,6251,6615,305-758-9662,,fixed,
6618,6618,,6263,6618,305-247-2068,,fixed,
6620,6620,,6263,6620,305-247-2068,,fixed,
6621,6621,,6263,6621,305-247-2068,,fixed,
6624,6624,,6263,6624,305-247-2068,,fixed,
6625,6625,,6581,6625,305-349-7000,,fixed,
6626,6626,,6581,6626,305-548-5632,,fixed,
6627,6627,,6581,6627,305-548-5135,,fixed,
6629,6629,,1136,6629,305-548-5352,,fixed,
6630,6630,,1136,6630,305-548-5408,,fixed,
6640,6640,,6253,6640,305-884-4801,,fixed,
6641,6641,,6253,6641,305-884-4801,,fixed,
6643,6643,,6253,6643,305-884-4801,,fixed,
6644,6644,,6253,6644,305-884-4801,,fixed,
6647,6647,,6253,6647,305-884-4801,,fixed,
6649,6649,,6261,6649,305-349-9982,,fixed,
6650,6650,,6261,6650,305-349-9982,,fixed,
6651,6651,,6261,6651,305-349-9982,,fixed,
6652,6652,,6261,6652,305-349-9982,,fixed,
6654,6654,,6261,6654,305-349-9982,,fixed,
6657,6657,,6261,6657,305-349-9982,,fixed,
6659,6659,,6018,6659,305-672-1705,,fixed,
6660,6660,,6659,6660,305-672-1705,,fixed,
6661,6661,,6659,6661,305-672-1705,,fixed,
6662,6662,,6659,6662,305-672-1705,,fixed,
6663,6663,,6659,6663,305-672-1705,,fixed,
6667,6667,,6250,6667,305-623-6500,,fixed,
6668,6668,,6250,6668,305-623-6500,,fixed,
6669,6669,,6250,6669,305-623-6500,,fixed,
6670,6670,,6250,6670,305-623-6500,,fixed,
6671,6671,,6250,6671,305-623-6500,,fixed,
6674,6674,,6250,6674,305-623-6500,,fixed,
6675,6675,,6659,6675,305-547-4892,,fixed,
6676,6676,,6264,6676,305-258-5471,,fixed,
6679,6679,,6264,6679,305-258-5471,,fixed,
6680,6680,,6257,6680,305-254-5804,,fixed,
6681,6681,,6257,6681,305-254-5804,,fixed,
6683,6683,,6257,6683,305-254-5804,,fixed,
6684,6684,,6257,6684,305-254-5804,,fixed,
6685,6685,,6257,6685,305-254-5804,,fixed,
6689,6689,,6257,6689,305-254-5804,,fixed,
6690,6690,,6257,6690,305-254-5804,,fixed,
6693,6693,,6252,6693,305-547-7661,,fixed,
6694,6694,,6252,6694,305-547-7661,,fixed,
6695,6695,,6252,6695,305-547-7661,,fixed,
6696,6696,,6252,6696,305-547-7661,,fixed,
6699,6699,,6252,6699,305-547-7661,,fixed,
6701,6701,,6701,6701,800-222-2818,127,fixed,
6703,6703,,6018,6703,786-469-4622,,fixed,
6704,6704,,466,6704,305-718-3712,,fixed,
6706,6706,,39,6706,800-375-5283,,fixed,
6707,6707,,39,6707,800-375-5283,,fixed,
6708,6708,,39,6708,800-375-5283,,fixed,
6709,6709,,466,6709,305-575-7260,,fixed,
6710,6710,,3627,6710,305-434-7660,,fixed,
6712,6712,,6082,6712,800-272-3900,,fixed,
6714,6714,,3480,6714,305-809-5654,,fixed,
6715,6715,,6715,6715,305-293-8424,,fixed,
6717,6717,,6715,6717,305-809-5654,,fixed,
6718,6718,,6715,6718,305-293-8424,,fixed,
6719,6719,,6715,6719,305-293-8424,,fixed,
6720,6720,,6720,6720,305-293-1400,53323,fixed,
6721,6721,,6018,6721,786-469-4730,,fixed,
6722,6722,,6721,6722,305-285-5900,,fixed,
6725,6725,,6720,6725,305-289-2490 x59309,59309,fixed,
6727,6727,,6721,6727,305-758-2546,,fixed,
6728,6728,,6721,6728,305-247-4249,,fixed,
6729,6729,,6720,6729,305-453-1255 x57354,57354,fixed,
6730,6730,,6720,6730,305-293-1609 x51329,51329,fixed,
6731,6731,,6720,6731,305-296-5628 x65392,65392,fixed,
6732,6732,,6721,6732,305-899-4600,,fixed,
6734,6734,,1136,6734,305-548-5394,,fixed,
6735,6735,,1136,6735,305-349-6020,,fixed,
6736,6736,,6735,6736,305-349-6020,,fixed,
6737,6737,,6735,6737,305-548-5128,,fixed,
6740,6740,,584,6740,305-857-0050,,fixed,
6742,6742,,6742,6742,800-466-8017,6122,fixed,
6743,6743,,6742,6743,239-598-6284,6214,fixed,
6744,6744,,3822,6744,800-232-4636,,fixed,
6745,6745,,6581,6745,305-679-1616,,fixed,
6746,6746,,6581,6746,305-679-1616,,fixed,
6747,6747,,6581,6747,305-620-7450,,fixed,
6748,6748,,6581,6748,305-275-1155,,fixed,
6749,6749,,6749,6749,305-893-0191,,fixed,
6750,6750,,6749,6750,305-893-0191,,fixed,
6751,6751,,6581,6751,305-679-1616,,fixed,
6752,6752,,6581,6752,305-679-1627,,fixed,
6753,6753,,1015,6753,305-649-6676,1247,fixed,
6754,6754,,1015,6754,305-598-0260,1247,fixed,
6755,6755,,2,6755,000-074-1741,1161,fixed,
6756,6756,,6018,6756,786-469-4707,,fixed,
6757,6757,,6756,6757,786-469-4707,,fixed,
6758,6758,,6756,6758,786-469-4707,,fixed,
6759,6759,,6756,6759,786-469-4707,,fixed,
6760,6760,,6756,6760,305-242-7650,,fixed,
6761,6761,,6756,6761,305-372-7646,,fixed,
6762,6762,,6756,6762,786-469-4707,,fixed,
6764,6764,,6756,6764,786-469-4707,,fixed,
6765,6765,,6756,6765,305-579-2616,,fixed,
6766,6766,,6756,6766,305-234-4986,,fixed,
6768,6768,,6756,6768,786-469-4707,,fixed,
6769,6769,,6756,6769,305-669-0712,,fixed,
6770,6770,,6756,6770,305-571-7232,,fixed,
6771,6771,,6756,6771,786-469-4707,,fixed,
6772,6772,,6756,6772,786-469-4707,,fixed,
6773,6773,,6756,6773,786-469-4707,,fixed,
6774,6774,,6756,6774,305-836-2593,,fixed,
6775,6775,,6756,6775,786-469-4707,,fixed,
6776,6776,,6756,6776,305-634-5791,,fixed,
6778,6778,,6756,6778,786-469-4707,,fixed,
6779,6779,,6756,6779,305-257-0986,,fixed,
6781,6781,,6756,6781,305-628-3954,,fixed,
6782,6782,,6756,6782,786-469-4707,,fixed,
6783,6783,,6756,6783,786-469-4707,,fixed,
6784,6784,,6756,6784,786-469-4707,,fixed,
6786,6786,,1472,6786,305-296-8654,,fixed,
6788,6788,,1472,6788,239-262-6535,,fixed,
6789,6789,,6789,6789,727-418-0240,,fixed,
6790,6790,,6789,6790,305-725-6518,,fixed,
6793,6793,,6793,6793,305-774-3400,,fixed,
6797,6797,,6797,6797,305-442-9448,,fixed,
6799,6799,,6799,6799,305-627-0396,,fixed,
6800,6800,,6799,6800,305-627-0396,,fixed,
6801,6801,,6801,6801,828-299-3366,,fixed,
6805,6805,,2194,6805,305-536-5670,,fixed,
6806,6806,,2,6806,305-631-4211,1232,fixed,
6807,6807,,5216,6807,239-649-7430,,fixed,
6812,6812,,6812,6812,352-392-3261,,fixed,
6813,6813,,6812,6813,305-769-4050,,fixed,
6814,6814,,6812,6814,305-248-3311,232,fixed,
6815,6815,,6801,6815,800-327-2995,,fixed,
6816,6816,,5619,6816,239-252-7777,,fixed,
6817,6817,,5619,6817,239-252-7272,,fixed,
6818,6818,,6818,6818,239-334-1102,,fixed,
6819,6819,,6818,6819,239-337-8363,,fixed,
6820,6820,,3359,6820,866-762-2237,,fixed,
6823,6823,,3359,6823,866-762-2237,,fixed,
6824,6824,,3359,6824,866-762-2237,,fixed,
6825,6825,,3359,6825,866-762-2237,,fixed,
6826,6826,,3359,6826,866-762-2237,,fixed,
6827,6827,,3359,6827,866-762-2237,,fixed,
6830,6830,,6018,6830,786-469-4600,4655,fixed,
6831,6831,,6830,6831,786-469-4600,,fixed,
6832,6832,,6830,6832,786-469-4600,,fixed,
6834,6834,,6830,6834,786-469-4730,,fixed,
6837,6837,,6830,6837,786-469-4730,,fixed,
6843,6843,,6581,6843,305-349-5937,,fixed,
6844,6844,,6581,6844,305-349-5561,,fixed,
6845,6845,,6581,6845,305-349-7800,,fixed,
6846,6846,,6581,6846,305-349-5508,,fixed,
6847,6847,,6581,6847,305-530-2600,,fixed,
6848,6848,,6581,6848,305-349-5575,,fixed,
6849,6849,,6581,6849,305-679-1616,,fixed,
6850,6850,,1136,6850,305-349-7344,,fixed,
6852,6852,,908,6852,786-268-2611,,fixed,
6853,6853,,6853,6853,850-488-1752,,fixed,
6854,6854,,6853,6854,305-809-5000,,fixed,
6855,6855,,6853,6855,239-334-0222,,fixed,
6856,6856,,6853,6856,305-755-6500,,fixed,
6857,6857,,5232,6857,239-455-8500,,fixed,
6858,6858,,5232,6858,239-455-8500,,fixed,
6859,6859,,6581,6859,305-349-7366,,fixed,
6860,6860,,6581,6860,305-349-7366,,fixed,
6861,6861,,6581,6861,305-275-1155,,fixed,
6863,6863,,1311,6863,305-743-4000,,fixed,
6864,6864,,1311,6864,305-743-0383,,fixed,
6865,6865,,1311,6865,786-245-2700,,fixed,
6867,6867,,1311,6867,786-293-5500,5528,fixed,
6868,6868,,2627,6868,305-279-1155,,fixed,
6871,6871,,6584,6871,305-349-7376,,fixed,
6872,6872,,6584,6872,305-349-7707,,fixed,
6873,6873,,6584,6873,305-548-5335,,fixed,
6874,6874,,6584,6874,305-548-5335,,fixed,
6875,6875,,6584,6875,305-275-1111,,fixed,
6876,6876,,6584,6876,305-275-1111,,fixed,
6877,6877,,6584,6877,305-548-5363,,fixed,
6878,6878,,6584,6878,305-349-5813,,fixed,
6879,6879,,6584,6879,305-349-7000,,fixed,
6880,6880,,6584,6880,305-349-5813,,fixed,
6881,6881,,6584,6881,305-349-5556,,fixed,
6882,6882,,2956,6882,311,,fixed,
6883,6883,,2956,6883,305-468-5400,,fixed,
6884,6884,,6884,6884,305-294-7300,,fixed,
6886,6886,,3359,6886,305-377-5055,,fixed,
6887,6887,,2660,6887,305-756-8050,,fixed,
6888,6888,,1055,6888,305-856-4886,,fixed,
6890,6890,,3145,6890,305-631-7600,7632,fixed,
6892,6892,,6892,6892,305-416-2080,,fixed,
6893,6893,,6892,6893,305-416-2096,,fixed,
6894,6894,,6892,6894,305-285-3217,,fixed,
6895,6895,,6895,6895,305-294-1018,,fixed,
6896,6896,,6895,6896,305-294-2772,,fixed,
6897,6897,,6897,6897,305-289-6018,,fixed,
6900,6900,,1572,6900,800-222-1222,,fixed,
6901,6901,,3214,6901,305-231-9936,,fixed,
6903,6903,,654,6903,305-289-6174,,fixed,
6904,6904,,654,6904,305-453-1271,,fixed,
6905,6905,,6230,6905,305-295-7580,,fixed,
6906,6906,,1275,6906,954-518-1818,,fixed,
6907,6907,,1275,6907,954-518-1857,,fixed,
6908,6908,,6908,6908,305-762-3883,,fixed,
6910,6910,,6910,6910,305-579-3344,,fixed,
6912,6912,,6912,6912,305-849-0991,,fixed,
6914,6914,,5563,6914,800-272-3900,,fixed,
6915,6915,,6720,6915,305-293-1400 x53370,53370,fixed,
6916,6916,,6916,6916,305-360-1689,,fixed,
6918,6918,,6918,6918,877-735-7837,,fixed,
6920,6920,,1256,6920,305-480-1729,,fixed,
6921,6921,,6921,6921,305-517-6613,,fixed,
6922,6922,,6921,6922,305-517-6613,,fixed,
6925,6925,,6925,6925,305-294-9526,25,fixed,
6927,6927,,6927,6927,305-294-8912,,fixed,
6928,6928,,6927,6928,305-294-8912,,fixed,
6929,6929,,6929,6929,305-809-3700,,fixed,
6930,6930,,6929,6930,305-293-8305,,fixed,
6931,6931,,6929,6931,305-809-3769,,fixed,
6932,6932,,6929,6932,305-292-8248,,fixed,
6933,6933,,6933,6933,305-292-1502,,fixed,
6935,6935,,3621,6935,305-394-8886,,fixed,
6937,6937,,6937,6937,305-743-4582,,fixed,
6939,6939,,6939,6939,305-453-3491,,fixed,
6941,6941,,6941,6941,305-743-5533,,fixed,
6945,6945,,6945,6945,305-853-1788,,fixed,
6947,6947,,135,6947,293-445-2886,,fixed,
6950,6950,,514,6950,305-905-4093,,fixed,
6952,6952,,514,6952,305-270-3495,,fixed,
6953,6953,,514,6953,305-877-9142,,fixed,
6954,6954,,514,6954,305-905-4093,,fixed,
6955,6955,,2759,6955,305-243-7400,,fixed,
6956,6956,,2759,6956,305-243-8125,,fixed,
6957,6957,,2759,6957,305-243-7550,,fixed,
6958,6958,,2759,6958,800-232-2892,,fixed,
6959,6959,,2759,6959,305-243-6676,,fixed,
6960,6960,,2759,6960,305-243-6545,,fixed,
6961,6961,,6961,6961,866-331-9474,,fixed,
6964,6964,,363,6964,305-246-2247,,fixed,
6965,6965,,6965,6965,305-664-4910,,fixed,
6966,6966,,6965,6966,305-664-4910,,fixed,
6967,6967,,2759,6967,305-243-6407,,fixed,
6968,6968,,6937,6968,305-743-4582,,fixed,
6970,6970,,5964,6970,305-828-0268,,fixed,
6971,6971,,6971,6971,239-566-2582,,fixed,
6972,6972,,6971,6972,239-537-1004,,fixed,
6975,6975,,6975,6975,239-431-6661,,fixed,
6977,6977,,1450,6977,305-600-5441,101,fixed,
6979,6979,,6979,6979,239-325-4444,,fixed,
6980,6980,,6979,6980,239-325-4444,200,fixed,
6981,6981,,6981,6981,866-471-8477,,fixed,
6983,6983,,6983,6983,305-770-1919,,fixed,
6984,6984,,6983,6984,305-770-1919,,fixed,
6985,6985,,5083,6985,239-657-2878,,fixed,
6986,6986,,5083,6986,239-252-9500,,fixed,
6987,6987,,3480,6987,305-453-8750,,fixed,
6988,6988,,3480,6988,305-293-7500,,fixed,
6989,6989,,3480,6989,305-293-7500,,fixed,
6990,6990,,3480,6990,305-743-7111,,fixed,
6991,6991,,3480,6991,305-293-7500,,fixed,
6992,6992,,3480,6992,305-293-7500,,fixed,
6993,6993,,3480,6993,305-293-7500,,fixed,
6994,6994,,1651,6994,786-336-1300,,fixed,
6995,6995,,1651,6995,786-336-1300,,fixed,
6996,6996,,1651,6996,786-336-1300,,fixed,
6997,6997,,1651,6997,786-336-1300,,fixed,
6998,6998,,1651,6998,305-643-7420,,fixed,
6999,6999,,1651,6999,305-795-2100,,fixed,
7000,7000,,1651,7000,305-575-3800,,fixed,
7001,7001,,1651,7001,305-234-5400,,fixed,
7002,7002,,1651,7002,786-336-1437,,fixed,
7003,7003,,1651,7003,305-688-4821,,fixed,
7004,7004,,7004,7004,786-255-1828,,fixed,
7008,7008,,7008,7008,800-234-7433,,fixed,
7010,7010,,7008,7010,800-234-7433,,fixed,
7011,7011,,4077,7011,305-246-0460,,fixed,
7012,7012,,4077,7012,305-246-0460,,fixed,
7016,7016,,1985,7016,877-819-2357,,fixed,
7017,7017,,835,7017,305-635-7444,8592,fixed,
7018,7018,,835,7018,305-635-7444,,fixed,
7019,7019,,835,7019,305-635-7444,,fixed,
7020,7020,,835,7020,305-635-0366,8592,fixed,
7022,7022,,6793,7022,305-774-3400,4814,fixed,
7025,7025,,2091,7025,305-243-4129,,fixed,
7028,7028,,3806,7028,800-827-3656,,fixed,
7029,7029,,3921,7029,855-786-5437,,fixed,
7030,7030,,514,7030,305-243-4625,,fixed,
7032,7032,,1311,7032,786-293-5509,,fixed,
7033,7033,,7033,7033,305-498-6722,,fixed,
7034,7034,,7034,7034,305-504-7664,,fixed,
7036,7036,,7036,7036,305-852-2581,,fixed,
7037,7037,,7036,7037,305-852-2581,,fixed,
7038,7038,,3621,7038,305-289-2351,,fixed,
7039,7039,,3519,7039,305-289-2593,,fixed,
7040,7040,,3519,7040,305-852-7170,7358,fixed,
7041,7041,,3621,7041,305-289-2410,,fixed,
7043,7043,,7043,7043,888-257-1717,,fixed,
7044,7044,,7043,7044,888-257-1717 x116,116,fixed,
7047,7047,,7043,7047,888-257-1717 x110,110,fixed,
7049,7049,,7049,7049,305-674-2037,,fixed,
7051,7051,,101,7051,305-694-6270,,fixed,
7052,7052,,1377,7052,305-259-6404,,fixed,
7054,7054,,2145,7054,305-687-3545,233,fixed,
7060,7060,,1904,7060,813-885-5007,3030,fixed,
7061,7061,,7061,7061,305-866-5000,,fixed,
7063,7063,,5008,7063,727-535-5522,,fixed,
7064,7064,,588,7064,305-576-6611,,fixed,
7065,7065,,588,7065,786-433-8815,,fixed,
7066,7066,,588,7066,305-576-1675,,fixed,
7067,7067,,588,7067,305-576-1599,,fixed,
7068,7068,,588,7068,786-235-7020,,fixed,
7069,7069,,1737,7069,800-233-4050,,fixed,
7070,7070,,2,7070,305-296-4357,1161,fixed,
7071,7071,,7071,7071,239-436-4301,,fixed,
7073,7073,,5002,7073,305-296-9265,,fixed,
7074,7074,,5002,7074,239-334-0397,,fixed,
7077,7077,,1220,7077,305-445-7731,,fixed,
7078,7078,,3069,7078,305-651-1100,,fixed,
7079,7079,,3069,7079,786-466-4083,,fixed,
7081,7081,,3069,7081,786-466-1500,,fixed,
7082,7082,,7082,7082,850-488-5021,,fixed,
7083,7083,,7082,7083,305-242-1900,,fixed,
7084,7084,,7082,7084,305-228-2000,,fixed,
7085,7085,,7082,7085,305-242-1770,,fixed,
7087,7087,,7087,7087,305-218-5868,,fixed,
7089,7089,,7089,7089,239-263-0300,,fixed,
7092,7092,,304,7092,305-348-0477,,fixed,
7093,7093,,2693,7093,305-325-1080,,fixed,
7095,7095,,7095,7095,850-297-2000,,fixed,
7096,7096,,7095,7096,305-295-8839,,fixed,
7097,7097,,789,7097,305-424-3125,,fixed,
7098,7098,,789,7098,305-424-3125,,fixed,
7099,7099,,7099,7099,775-841-7463,,fixed,
7101,7101,,3960,7101,239-455-2655,,fixed,
7103,7103,,7103,7103,305-953-2868,,fixed,
7104,7104,,7103,7104,305-681-1033,,fixed,
7105,7105,,363,7105,305-585-5241,,fixed,
7106,7106,,363,7106,305-888-8582,,fixed,
7107,7107,,3101,7107,305-646-7220,2324,fixed,
7108,7108,,3101,7108,305-646-7220,2324,fixed,
7109,7109,,3101,7109,305-646-7220,2324,fixed,
7110,7110,,3101,7110,305-296-5557,2298,fixed,
7111,7111,,3101,7111,305-296-5557,2298,fixed,
7112,7112,,3101,7112,305-296-5557,2298,fixed,
7113,7113,,7113,7113,305-371-2220,,fixed,
7114,7114,,7113,7114,305-371-2646,,fixed,
7115,7115,,7115,7115,305-648-9344,,fixed,
7117,7117,,6279,7117,239-403-8889,,fixed,
7118,7118,,6279,7118,239-254-1316,,fixed,
7119,7119,,6279,7119,239-624-5000,,fixed,
7121,7121,,5587,7121,239-213-4900,,fixed,
7122,7122,,5587,7122,239-213-4900,,fixed,
7123,7123,,7123,7123,813-974-2532,,fixed,
7128,7128,,7128,7128,239-252-8138,,fixed,
7130,7130,,7130,7130,877-863-5244,,fixed,
7131,7131,,7130,7131,877-863-5244,,fixed,
7132,7132,,7132,7132,305-284-7734,,fixed,
7134,7134,,7134,7134,305-559-8333 x2223,,fixed,
7135,7135,,7134,7135,305-284-7666,,fixed,
7136,7136,,622,7136,305-444-0740,,fixed,
7137,7137,,6467,7137,239-591-2825,,fixed,
7138,7138,,7138,7138,866-483-9642,,fixed,
7139,7139,,7138,7139,800-313-4200,,fixed,
7140,7140,,7138,7140,800-313-4200,,fixed,
7141,7141,,7141,7141,239-252-7387,,fixed,
7142,7142,,7142,7142,305-790-3457,,fixed,
7145,7145,,3586,7145,954-262-7362,,fixed,
7147,7147,,3586,7147,305-284-6563 xOP5,,fixed,
7148,7148,,6368,7148,305-740-8998,1207,fixed,
7149,7149,,6368,7149,305-740-8998 x1222,1206,fixed,
7150,7150,,6368,7150,305-740-8998,1225,fixed,
7151,7151,,6368,7151,305-740-8998,1221,fixed,
7152,7152,,6368,7152,305-740-8998,1225,fixed,
7153,7153,,6368,7153,305-740-8998,1207,fixed,
7154,7154,,6368,7154,305-740-8998,1228,fixed,
7155,7155,,5129,7155,239-252-4230,,fixed,
7156,7156,,7156,7156,305-417-8553,,fixed,
7160,7160,,5780,7160,786-520-4136,,fixed,
7164,7164,,7164,7164,305-284-0908,,fixed,
7166,7166,,7166,7166,786-908-3724,,fixed,
7169,7169,,1081,7169,305-262-0060,,fixed,
7170,7170,,7170,7170,305-504-4510,,fixed,
7172,7172,,3150,7172,305-573-4871,,fixed,
7174,7174,,3043,7174,954-390-0493,,fixed,
7175,7175,,7175,7175,786-366-2784,,fixed,
7180,7180,,5018,7180,239-262-6525,,fixed,
7181,7181,,5018,7181,239-695-0008,,fixed,
7182,7182,,5018,7182,239-642-1440,,fixed,
7183,7183,,5018,7183,239-658-2466,,fixed,
7185,7185,,7185,7185,800-238-4269,,fixed,
7187,7187,,7187,7187,305-442-8770,,fixed,
7188,7188,,7187,7188,305-442-8770,,fixed,
7189,7189,,7187,7189,305-442-8770,,fixed,
7190,7190,,101,7190,786-488-2487,,fixed,
7191,7191,,101,7191,786-488-2487,,fixed,
7192,7192,,3960,7192,239-657-6242,,fixed,
7193,7193,,7193,7193,770-256-7881,,fixed,
7194,7194,,3787,7194,305-552-9900,,fixed,
7198,7198,,7198,7198,305-828-5276,,fixed,
7200,7200,,7200,7200,212-982-9699,,fixed,
7201,7201,,7200,7201,212-982-9699,,fixed,
7203,7203,,548,7203,305-252-5444,239,fixed,
7204,7204,,4915,7204,786-391-2375,,fixed,
7205,7205,,6720,7205,305-340-7634,,fixed,
7207,7207,,7207,7207,844-878-2274,,fixed,
7210,7210,,7210,7210,800-964-4539,,fixed,
7213,7213,,548,7213,305-252-5444 x300,300,fixed,
7214,7214,,741,7214,305-538-8835,2218,fixed,
