id,service_id,location_id,url,email
8144,8144,8144,www.newjerusalemcdc.org,
8145,8145,8145,www.newjerusalemcdc.org,
8146,8146,8146,www.newjerusalemcdc.org,
8147,8147,8147,www.newjerusalemcdc.org,
8148,8148,8148,www.richmondperrineoptimist.org,
8149,8149,8149,www.richmondperrineoptimist.org,
8150,8150,8150,http://www.ucpsouthflorida.org/ourprograms/ucp-of-miami/diamondmindsacademy/afterschool/,
8151,8151,8151,http://www.ucpsouthflorida.org/ourprograms/ucp-of-miami/diamondmindsacademy/afterschool/,
8152,8152,8152,http://www.miamidade.gov/socialservices/care-violence-victims.asp,
8153,8153,8153,www.rtv.org,
8154,8154,8154,www.ywca-miami.org,
8155,8155,8155,http://pediatrics.med.miami.edu/community-outreach/families-first-network/,
8156,8156,8156,www.pediatrics.med.miami.edu/community-outreach/families-first-network/,
8157,8157,8157,www.pediatrics.med.miami.edu/community-outreach/families-first-network/,
8158,8158,8158,www.pediatrics.med.miami.edu/community-outreach/families-first-network/,
8159,8159,8159,www.ccflinc.com,
8160,8160,8160,www.ycoop.org,
8161,8161,8161,www.townofsurfsidefl.gov,
8163,8163,8163,,
8164,8164,8164,,
8165,8165,8165,www.aiacademy.net,
8166,8166,8166,www.kiddielandpreschool.com,
8167,8167,8167,chisouthfl.org,
8168,8168,8168,http://www.jacksonhealth.org/clinic-penalver.asp#0,
8169,8169,8169,www.adoptionstar.com,
8171,8171,8171,DOLPHINSLivingSprings.com,
8172,8172,8172,pamelafeeser.wordpress.com,
8173,8173,8173,www.mgmbehavioral.com,
8174,8174,8174,www.kiddielandpreschool.com,
8175,8175,8175,www.kiddielandpreschool.com,
8177,8177,8177,,
8182,8182,8182,www.cbc4autism.org,
8183,8183,8183,www.cbc4autism.org,
8185,8185,8185,,
8186,8186,8186,,
8195,8195,8195,www.euchc.org,
8196,8196,8196,www.cfceinc.org,
8197,8197,8197,http://www.giveanhour.org/,
8198,8198,8198,,
8199,8199,8199,,
8200,8200,8200,www.med.miami.edu,
8201,8201,8201,www.mailmancenter.org,
8202,8202,8202,www.kidsdreamlearningcenter.net,
8203,8203,8203,www.miamisao.com,
8204,8204,8204,http://www.miamidade.gov/socialservices/counseling-rehabilitation.asp,
8205,8205,8205,http://www.fumchomestead.com/home,
8206,8206,8206,miamigardens-fl.gov,
8207,8207,8207,www.larkinhospital.com,
8211,8211,8211,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8212,8212,8212,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8213,8213,8213,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8214,8214,8214,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8215,8215,8215,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8216,8216,8216,http://www.fldoe.org/policy/cie/file-a-complaint.stml,
8217,8217,8217,http://www.iamnewvision.com/,
8218,8218,8218,,
8219,8219,8219,http://www.myflfamilies.com/contact-us/region/circuit-11,
8220,8220,8220,www.gmscmiami.org,
8221,8221,8221,www.gmscmiami.org,
8222,8222,8222,www.crystalacademycg.org,
8223,8223,8223,www.va.gov,
8224,8224,8224,www.allskillsbuilders.com,
8225,8225,8225,http://theconversationproject.org/starter-kit/intro/,
8226,8226,8226,www.dadeschools.net,
8227,8227,8227,,
8228,8228,8228,http://www.weather.gov/mfl/,
8229,8229,8229,www.alotoacademy.com,
8230,8230,8230,http://turneradulteduc.dadeschools.net/index.html,
8232,8232,8232,,
8233,8233,8233,www.myflfamilies.com/service-programs/child-care/licensing-information,
8234,8234,8234,www.lsfnet.org,
8235,8235,8235,,
8236,8236,8236,,
8237,8237,8237,,
8238,8238,8238,www.pregnancyhelpclinics.org,
8239,8239,8239,www.facebook.com/FitnessSportsKarateInc,
8240,8240,8240,http://cognosante.com/,
8241,8241,8241,http://cognosante.com/,
8242,8242,8242,http://cognosante.com/,
8243,8243,8243,http://cognosante.com/,
8244,8244,8244,http://cognosante.com/,
8245,8245,8245,http://cognosante.com/,
8247,8247,8247,http://cognosante.com/,
8248,8248,8248,http://cognosante.com/,
8249,8249,8249,http://talkingisteaching.org/about,
8250,8250,8250,www.credit360.biz,
8251,8251,8251,www.credit360.biz,
8252,8252,8252,www.abc4s.com,
