id,organization_id,program_id,location_id,name,alternate_name,url,email,status,application_process,wait_time,description,taxonomy_ids
7352,1651,1657,1657,Birth Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information.,,None provided,
7353,1651,1657,1657,Death Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information.,,None provided,
7354,1651,1658,1658,Birth Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information.,,None provided,
7355,1651,1658,1658,Death Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information.,,None provided,
3148,1651,1659,1659,AIDS/HIV Clinics,,http://miamidade.floridahealth.gov/programs-and-services/infectious-disease-services/hiv-aids-services/aids-drugs-assistance-program.html,,active,Application for core eligibility and program enrollment and documents needed:\r\n\r\n* DOH Core Eligibility Application Form (found online)\r\n* Proof of HIV Infection\r\n* Proof of Living in Florida\r\n* Proof of Household Income ent ADAP formulary\r\n* CD4 and Viral Load results,,None provided,
7356,1651,1660,1660,Birth Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information,,None provided,
7357,1651,1660,1660,Death Certificates,,http://miamidade.floridahealth.gov/certificates/index.html,,active,Call for more information,,None provided,
17376,1651,1661,1661,Environmental Hazards Evaluation,,http://miamidade.floridahealth.gov/programs-and-services/environmental-health/index.html,,active,Call for more information on the application process,,None provided,
17377,1651,1661,1661,Environmental Hazards Reporting,,http://miamidade.floridahealth.gov/programs-and-services/environmental-health/index.html,,active,Call for more information on the application process,,None provided,
14227,1651,1667,1667,Nutrition Education,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14228,1651,1667,1667,Breastfeeding Support Programs,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14221,1651,1669,1669,Nutrition Education,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14222,1651,1669,1669,Breastfeeding Support Programs,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
3180,1651,1670,1670,Nutrition Education,,www.miamidade.floridahealth.gov,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
3181,1651,1670,1670,Breastfeeding Support Programs,,www.miamidade.floridahealth.gov,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14209,1651,1671,1671,Nutrition Education,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14210,1651,1671,1671,Breastfeeding Support Programs,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
14206,1651,1674,1674,Nutrition Education,,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,,active,"* Bring each family member who is applying to receive WIC services.\n\n* Bring proof of all income for everyone in the household (before taxes and deductions are taken out).\n\n* Bring one proof of where you live \n\n* Bring one proof of identification for you and one proof of identification for any infant or child applying for WIC, such as a birth certificate, driver's license, crib card, military ID, photo ID, Social Security Card, or hospital record.\n\n* Bring the Social Security Number for each person applying for WIC, if available.\n\n* Bring the immunization (shot) record for each child.\n\n* For EACH woman, infant, and child applying for WIC, you will need: \n- A recent height and weight measurement (no older than 60 days)\n- Hemoglobin or hematocrit blood test results (not required for infants under 9 months).\n- Ask your doctor or health clinic to fill out this health information on a WIC Medical Referral Form or, the WIC office will help you get this health information.",,None provided,
