id,location_id,contact_id,organization_id,service_id,number,vanity_number,extension,department,number_type,country_prefix
6434,6434,6434,6413,,786-598-3812,,,,voice,
6435,6435,6435,6413,,786-598-3812,,,,voice,
6438,6438,6438,2213,,305-809-5000,,,,voice,
6440,6440,6440,2515,,305-385-3761,,,,voice,
6441,6441,6441,3359,,305-292-6820,,,,voice,
6442,6442,6442,3359,,305-289-2395,,,,voice,
6453,6453,6453,3359,,305-292-6745,,,,voice,
6454,6454,6454,3359,,305-289-2676,,,,voice,
6456,6456,6456,6456,,239-206-3451,,,,voice,
6459,6459,6459,2520,,305-858-5550,,,,voice,
6460,6460,6460,3263,,305-640-9881,,,,voice,
6466,6466,6466,4017,,305-420-6693,,,,voice,
6467,6467,6467,6467,,800-533-2873,,,,voice,
6468,6468,6468,6328,,786-536-9714,,101.0,,voice,
6469,6469,6469,6467,,800-533-2873,,,,voice,
6471,6471,6471,2725,,305-348-7904,,,,voice,
6472,6472,6472,2725,,305-348-7904,,,,voice,
6473,6473,6473,2725,,305-348-7904,,,,voice,
6474,6474,6474,2725,,305-348-7904,,,,voice,
6475,6475,6475,760,,305-372-8300,,,,voice,
6476,6476,6476,760,,305-953-3407,,,,voice,
6477,6477,6477,760,,305-284-0936,,,,voice,
6478,6478,6478,6478,,904-421-8585,,,,voice,
6479,6479,6479,6478,,786-254-2460,,,,voice,
6480,6480,6480,1220,,305-694-7120,,,,voice,
6481,6481,6481,1220,,305-274-7468,,,,voice,
6483,6483,6483,6483,,305-275-5900,,,,voice,
6487,6487,6487,3413,,305-364-0020,,228.0,,voice,
6489,6489,6489,2082,,305-514-6666,,,,voice,
6490,6490,6490,1651,,305-470-5634,,,,voice,
6496,6496,6496,2551,,305-635-2081,,,,voice,
6497,6497,6497,2551,,305-235-2151,,,,voice,
6498,6498,6498,2551,,305-694-5096,,,,voice,
6499,6499,6499,2551,,305-234-1660,,,,voice,
6500,6500,6500,2551,,305-633-4064,,,,voice,
6502,6502,6502,2551,,305-234-1660,,,,voice,
6504,6504,6504,2551,,305-274-9666,,,,voice,
6506,6506,6506,2551,,305-388-4771,,,,voice,
6507,6507,6507,2551,,305-836-5095,,,,voice,
6509,6509,6509,6509,,305-663-0013,,,,voice,
6510,6510,6510,6509,,305-663-0013,,,,voice,
6511,6511,6511,6509,,305-663-0013,,,,voice,
6512,6512,6512,6509,,305-663-0013,,,,voice,
6513,6513,6513,6509,,305-663-0013,,,,voice,
6518,6518,6518,6518,,305-672-2648,,,,voice,
6523,6523,6523,5190,,239-793-8750,,,,voice,
6524,6524,6524,5190,,239-774-2904,,,,voice,
6525,6525,6525,6525,,800-503-6897,,,,voice,
6527,6527,6527,6527,,305-233-8179,,,,voice,
6528,6528,6528,6527,,305-251-3800,,,,voice,
6530,6530,6530,6530,,305-669-9224,,,,voice,
6534,6534,6534,1220,,305-995-7558,,,,voice,
6541,6541,6541,3357,,305-982-5077,,,,voice,
6542,6542,6542,2956,,786-331-5000,,,,voice,
6543,6543,6543,2956,,786-331-5000,,,,voice,
6546,6546,6546,217,,239-649-2300,,,,voice,
6547,6547,6547,217,,239-649-2300,,,,voice,
6550,6550,6550,3314,,305-252-3328,,,,voice,
6551,6551,6551,6254,,305-545-2224,,,,voice,
6553,6553,6553,6254,,305-545-2224,,,,voice,
6555,6555,6555,6254,,305-545-2224,,,,voice,
6558,6558,6558,6254,,305-545-2224,,,,voice,
6560,6560,6560,6254,,305-545-2224,,,,voice,
6561,6561,6561,6254,,305-545-2224,,,,voice,
6563,6563,6563,6254,,305-545-2224,,,,voice,
6566,6566,6566,6254,,305-545-2224,,,,voice,
6567,6567,6567,5171,,305-296-2258,,,,voice,
6568,6568,6568,5171,,305-872-2400,,,,voice,
6579,6579,6579,6579,,305-669-2822,,,,voice,
6581,6581,6581,1136,,305-349-7000,,,,voice,
6582,6582,6582,1136,,305-349-7000,,,,voice,
6583,6583,6583,1136,,305-349-5720,,,,voice,
6584,6584,6584,1136,,305-349-7000,,,,voice,
6585,6585,6585,6018,,305-446-3311,,,,voice,
6586,6586,6586,6585,,305-446-3311,,,,voice,
6587,6587,6587,6585,,305-446-3311,,,,voice,
6588,6588,6588,6585,,305-446-3311,,,,voice,
6589,6589,6589,6585,,305-446-3311,,,,voice,
6592,6592,6592,6585,,305-446-3311,,,,voice,
6596,6596,6596,510,,305-913-0690,,,,voice,
6597,6597,6597,510,,239-649-1336,,,,voice,
6598,6598,6598,6260,,305-438-4161,,,,voice,
6599,6599,6599,6260,,305-438-4161,,,,voice,
6600,6600,6600,6260,,305-438-4161,,,,voice,
6601,6601,6601,6260,,305-438-4161,,,,voice,
6602,6602,6602,6260,,305-438-4161,,,,voice,
6605,6605,6605,6605,,800-500-1119,,,,voice,
6609,6609,6609,6251,,305-758-9662,,,,voice,
6610,6610,6610,6251,,305-758-9662,,,,voice,
6611,6611,6611,6251,,305-758-9662,,,,voice,
6612,6612,6612,6251,,305-758-9662,,,,voice,
6615,6615,6615,6251,,305-758-9662,,,,voice,
6618,6618,6618,6263,,305-247-2068,,,,voice,
6620,6620,6620,6263,,305-247-2068,,,,voice,
6621,6621,6621,6263,,305-247-2068,,,,voice,
6624,6624,6624,6263,,305-247-2068,,,,voice,
6625,6625,6625,6581,,305-349-7000,,,,voice,
6626,6626,6626,6581,,305-548-5632,,,,voice,
6627,6627,6627,6581,,305-548-5135,,,,voice,
6629,6629,6629,1136,,305-548-5352,,,,voice,
6630,6630,6630,1136,,305-548-5408,,,,voice,
6640,6640,6640,6253,,305-884-4801,,,,voice,
6641,6641,6641,6253,,305-884-4801,,,,voice,
6643,6643,6643,6253,,305-884-4801,,,,voice,
6644,6644,6644,6253,,305-884-4801,,,,voice,
6647,6647,6647,6253,,305-884-4801,,,,voice,
6649,6649,6649,6261,,305-349-9982,,,,voice,
6650,6650,6650,6261,,305-349-9982,,,,voice,
6651,6651,6651,6261,,305-349-9982,,,,voice,
6652,6652,6652,6261,,305-349-9982,,,,voice,
6654,6654,6654,6261,,305-349-9982,,,,voice,
6657,6657,6657,6261,,305-349-9982,,,,voice,
6659,6659,6659,6018,,305-672-1705,,,,voice,
6660,6660,6660,6659,,305-672-1705,,,,voice,
6661,6661,6661,6659,,305-672-1705,,,,voice,
6662,6662,6662,6659,,305-672-1705,,,,voice,
6663,6663,6663,6659,,305-672-1705,,,,voice,
6667,6667,6667,6250,,305-623-6500,,,,voice,
6668,6668,6668,6250,,305-623-6500,,,,voice,
6669,6669,6669,6250,,305-623-6500,,,,voice,
6670,6670,6670,6250,,305-623-6500,,,,voice,
6671,6671,6671,6250,,305-623-6500,,,,voice,
6674,6674,6674,6250,,305-623-6500,,,,voice,
6675,6675,6675,6659,,305-547-4892,,,,voice,
6676,6676,6676,6264,,305-258-5471,,,,voice,
6679,6679,6679,6264,,305-258-5471,,,,voice,
6680,6680,6680,6257,,305-254-5804,,,,voice,
6681,6681,6681,6257,,305-254-5804,,,,voice,
6683,6683,6683,6257,,305-254-5804,,,,voice,
6684,6684,6684,6257,,305-254-5804,,,,voice,
6685,6685,6685,6257,,305-254-5804,,,,voice,
6689,6689,6689,6257,,305-254-5804,,,,voice,
6690,6690,6690,6257,,305-254-5804,,,,voice,
6693,6693,6693,6252,,305-547-7661,,,,voice,
6694,6694,6694,6252,,305-547-7661,,,,voice,
6695,6695,6695,6252,,305-547-7661,,,,voice,
6696,6696,6696,6252,,305-547-7661,,,,voice,
6699,6699,6699,6252,,305-547-7661,,,,voice,
6701,6701,6701,6701,,800-222-2818,,127.0,,voice,
6703,6703,6703,6018,,786-469-4622,,,,voice,
6704,6704,6704,466,,305-718-3712,,,,voice,
6706,6706,6706,39,,800-375-5283,,,,voice,
6707,6707,6707,39,,800-375-5283,,,,voice,
6708,6708,6708,39,,800-375-5283,,,,voice,
6709,6709,6709,466,,305-575-7260,,,,voice,
6710,6710,6710,3627,,305-434-7660,,,,voice,
6712,6712,6712,6082,,800-272-3900,,,,voice,
6714,6714,6714,3480,,305-809-5654,,,,voice,
6715,6715,6715,6715,,305-293-8424,,,,voice,
6717,6717,6717,6715,,305-809-5654,,,,voice,
6718,6718,6718,6715,,305-293-8424,,,,voice,
6719,6719,6719,6715,,305-293-8424,,,,voice,
6720,6720,6720,6720,,305-293-1400,,53323.0,,voice,
6721,6721,6721,6018,,786-469-4730,,,,voice,
6722,6722,6722,6721,,305-285-5900,,,,voice,
6727,6727,6727,6721,,305-758-2546,,,,voice,
6728,6728,6728,6721,,305-247-4249,,,,voice,
6732,6732,6732,6721,,305-899-4600,,,,voice,
6734,6734,6734,1136,,305-548-5394,,,,voice,
6735,6735,6735,1136,,305-349-6020,,,,voice,
6736,6736,6736,6735,,305-349-6020,,,,voice,
6737,6737,6737,6735,,305-548-5128,,,,voice,
6740,6740,6740,584,,305-857-0050,,,,voice,
6742,6742,6742,6742,,800-466-8017,,6122.0,,voice,
6743,6743,6743,6742,,239-598-6284,,6214.0,,voice,
6744,6744,6744,3822,,800-232-4636,,,,voice,
6745,6745,6745,6581,,305-679-1616,,,,voice,
6746,6746,6746,6581,,305-679-1616,,,,voice,
6747,6747,6747,6581,,305-620-7450,,,,voice,
6748,6748,6748,6581,,305-275-1155,,,,voice,
6749,6749,6749,6749,,305-893-0191,,,,voice,
6750,6750,6750,6749,,305-893-0191,,,,voice,
6751,6751,6751,6581,,305-679-1616,,,,voice,
6752,6752,6752,6581,,305-679-1627,,,,voice,
6753,6753,6753,1015,,305-649-6676,,1247.0,,voice,
6754,6754,6754,1015,,305-598-0260,,1247.0,,voice,
6755,6755,6755,2,,000-074-1741,,1161.0,,voice,
6756,6756,6756,6018,,786-469-4707,,,,voice,
6757,6757,6757,6756,,786-469-4707,,,,voice,
6758,6758,6758,6756,,786-469-4707,,,,voice,
6759,6759,6759,6756,,786-469-4707,,,,voice,
6760,6760,6760,6756,,305-242-7650,,,,voice,
6761,6761,6761,6756,,305-372-7646,,,,voice,
6762,6762,6762,6756,,786-469-4707,,,,voice,
6764,6764,6764,6756,,786-469-4707,,,,voice,
6765,6765,6765,6756,,305-579-2616,,,,voice,
6766,6766,6766,6756,,305-234-4986,,,,voice,
6768,6768,6768,6756,,786-469-4707,,,,voice,
6769,6769,6769,6756,,305-669-0712,,,,voice,
6770,6770,6770,6756,,305-571-7232,,,,voice,
6771,6771,6771,6756,,786-469-4707,,,,voice,
6772,6772,6772,6756,,786-469-4707,,,,voice,
6773,6773,6773,6756,,786-469-4707,,,,voice,
6774,6774,6774,6756,,305-836-2593,,,,voice,
6775,6775,6775,6756,,786-469-4707,,,,voice,
6776,6776,6776,6756,,305-634-5791,,,,voice,
6778,6778,6778,6756,,786-469-4707,,,,voice,
6779,6779,6779,6756,,305-257-0986,,,,voice,
6781,6781,6781,6756,,305-628-3954,,,,voice,
6782,6782,6782,6756,,786-469-4707,,,,voice,
6783,6783,6783,6756,,786-469-4707,,,,voice,
6784,6784,6784,6756,,786-469-4707,,,,voice,
6786,6786,6786,1472,,305-296-8654,,,,voice,
6788,6788,6788,1472,,239-262-6535,,,,voice,
6789,6789,6789,6789,,727-418-0240,,,,voice,
6790,6790,6790,6789,,305-725-6518,,,,voice,
6793,6793,6793,6793,,305-774-3400,,,,voice,
6797,6797,6797,6797,,305-442-9448,,,,voice,
6799,6799,6799,6799,,305-627-0396,,,,voice,
6800,6800,6800,6799,,305-627-0396,,,,voice,
6801,6801,6801,6801,,828-299-3366,,,,voice,
6805,6805,6805,2194,,305-536-5670,,,,voice,
6806,6806,6806,2,,305-631-4211,,1232.0,,voice,
6807,6807,6807,5216,,239-649-7430,,,,voice,
6812,6812,6812,6812,,352-392-3261,,,,voice,
6813,6813,6813,6812,,305-769-4050,,,,voice,
6814,6814,6814,6812,,305-248-3311,,232.0,,voice,
6815,6815,6815,6801,,800-327-2995,,,,voice,
6816,6816,6816,5619,,239-252-7777,,,,voice,
6817,6817,6817,5619,,239-252-7272,,,,voice,
6818,6818,6818,6818,,239-334-1102,,,,voice,
6819,6819,6819,6818,,239-337-8363,,,,voice,
6820,6820,6820,3359,,866-762-2237,,,,voice,
6823,6823,6823,3359,,866-762-2237,,,,voice,
6824,6824,6824,3359,,866-762-2237,,,,voice,
6825,6825,6825,3359,,866-762-2237,,,,voice,
6826,6826,6826,3359,,866-762-2237,,,,voice,
6827,6827,6827,3359,,866-762-2237,,,,voice,
6830,6830,6830,6018,,786-469-4600,,4655.0,,voice,
6831,6831,6831,6830,,786-469-4600,,,,voice,
6832,6832,6832,6830,,786-469-4600,,,,voice,
6834,6834,6834,6830,,786-469-4730,,,,voice,
6837,6837,6837,6830,,786-469-4730,,,,voice,
6843,6843,6843,6581,,305-349-5937,,,,voice,
6844,6844,6844,6581,,305-349-5561,,,,voice,
6845,6845,6845,6581,,305-349-7800,,,,voice,
6846,6846,6846,6581,,305-349-5508,,,,voice,
6847,6847,6847,6581,,305-530-2600,,,,voice,
6848,6848,6848,6581,,305-349-5575,,,,voice,
6849,6849,6849,6581,,305-679-1616,,,,voice,
6850,6850,6850,1136,,305-349-7344,,,,voice,
6852,6852,6852,908,,786-268-2611,,,,voice,
6853,6853,6853,6853,,850-488-1752,,,,voice,
6854,6854,6854,6853,,305-809-5000,,,,voice,
6855,6855,6855,6853,,239-334-0222,,,,voice,
6856,6856,6856,6853,,305-755-6500,,,,voice,
6857,6857,6857,5232,,239-455-8500,,,,voice,
6858,6858,6858,5232,,239-455-8500,,,,voice,
6859,6859,6859,6581,,305-349-7366,,,,voice,
6860,6860,6860,6581,,305-349-7366,,,,voice,
6861,6861,6861,6581,,305-275-1155,,,,voice,
6863,6863,6863,1311,,305-743-4000,,,,voice,
6864,6864,6864,1311,,305-743-0383,,,,voice,
6865,6865,6865,1311,,786-245-2700,,,,voice,
6867,6867,6867,1311,,786-293-5500,,5528.0,,voice,
6868,6868,6868,2627,,305-279-1155,,,,voice,
6871,6871,6871,6584,,305-349-7376,,,,voice,
6872,6872,6872,6584,,305-349-7707,,,,voice,
6873,6873,6873,6584,,305-548-5335,,,,voice,
6874,6874,6874,6584,,305-548-5335,,,,voice,
6875,6875,6875,6584,,305-275-1111,,,,voice,
6876,6876,6876,6584,,305-275-1111,,,,voice,
6877,6877,6877,6584,,305-548-5363,,,,voice,
6878,6878,6878,6584,,305-349-5813,,,,voice,
6879,6879,6879,6584,,305-349-7000,,,,voice,
6880,6880,6880,6584,,305-349-5813,,,,voice,
6881,6881,6881,6584,,305-349-5556,,,,voice,
6883,6883,6883,2956,,305-468-5400,,,,voice,
6884,6884,6884,6884,,305-294-7300,,,,voice,
6886,6886,6886,3359,,305-377-5055,,,,voice,
6887,6887,6887,2660,,305-756-8050,,,,voice,
6890,6890,6890,3145,,305-631-7600,,7632.0,,voice,
6892,6892,6892,6892,,305-416-2080,,,,voice,
6893,6893,6893,6892,,305-416-2096,,,,voice,
6894,6894,6894,6892,,305-285-3217,,,,voice,
6895,6895,6895,6895,,305-294-1018,,,,voice,
6896,6896,6896,6895,,305-294-2772,,,,voice,
6897,6897,6897,6897,,305-289-6018,,,,voice,
6900,6900,6900,1572,,800-222-1222,,,,voice,
6901,6901,6901,3214,,305-231-9936,,,,voice,
6903,6903,6903,654,,305-289-6174,,,,voice,
6904,6904,6904,654,,305-453-1271,,,,voice,
6905,6905,6905,6230,,305-295-7580,,,,voice,
6906,6906,6906,1275,,954-518-1818,,,,voice,
6907,6907,6907,1275,,954-518-1857,,,,voice,
6908,6908,6908,6908,,305-762-3883,,,,voice,
6910,6910,6910,6910,,305-579-3344,,,,voice,
6912,6912,6912,6912,,305-849-0991,,,,voice,
6914,6914,6914,5563,,800-272-3900,,,,voice,
6916,6916,6916,6916,,305-360-1689,,,,voice,
6920,6920,6920,1256,,305-480-1729,,,,voice,
6921,6921,6921,6921,,305-517-6613,,,,voice,
6922,6922,6922,6921,,305-517-6613,,,,voice,
6925,6925,6925,6925,,305-294-9526,,25.0,,voice,
6927,6927,6927,6927,,305-294-8912,,,,voice,
6928,6928,6928,6927,,305-294-8912,,,,voice,
6929,6929,6929,6929,,305-809-3700,,,,voice,
6930,6930,6930,6929,,305-293-8305,,,,voice,
6931,6931,6931,6929,,305-809-3769,,,,voice,
6932,6932,6932,6929,,305-292-8248,,,,voice,
6933,6933,6933,6933,,305-292-1502,,,,voice,
6935,6935,6935,3621,,305-394-8886,,,,voice,
6937,6937,6937,6937,,305-743-4582,,,,voice,
6939,6939,6939,6939,,305-453-3491,,,,voice,
6941,6941,6941,6941,,305-743-5533,,,,voice,
6945,6945,6945,6945,,305-853-1788,,,,voice,
6947,6947,6947,135,,293-445-2886,,,,voice,
6950,6950,6950,514,,305-905-4093,,,,voice,
6952,6952,6952,514,,305-270-3495,,,,voice,
6953,6953,6953,514,,305-877-9142,,,,voice,
6954,6954,6954,514,,305-905-4093,,,,voice,
6955,6955,6955,2759,,305-243-7400,,,,voice,
6956,6956,6956,2759,,305-243-8125,,,,voice,
6957,6957,6957,2759,,305-243-7550,,,,voice,
6958,6958,6958,2759,,800-232-2892,,,,voice,
6959,6959,6959,2759,,305-243-6676,,,,voice,
6960,6960,6960,2759,,305-243-6545,,,,voice,
6961,6961,6961,6961,,866-331-9474,,,,voice,
6964,6964,6964,363,,305-246-2247,,,,voice,
6965,6965,6965,6965,,305-664-4910,,,,voice,
6966,6966,6966,6965,,305-664-4910,,,,voice,
6967,6967,6967,2759,,305-243-6407,,,,voice,
6968,6968,6968,6937,,305-743-4582,,,,voice,
6970,6970,6970,5964,,305-828-0268,,,,voice,
6971,6971,6971,6971,,239-566-2582,,,,voice,
6972,6972,6972,6971,,239-537-1004,,,,voice,
6975,6975,6975,6975,,239-431-6661,,,,voice,
6977,6977,6977,1450,,305-600-5441,,101.0,,voice,
6979,6979,6979,6979,,239-325-4444,,,,voice,
6980,6980,6980,6979,,239-325-4444,,200.0,,voice,
6981,6981,6981,6981,,866-471-8477,,,,voice,
6983,6983,6983,6983,,305-770-1919,,,,voice,
6984,6984,6984,6983,,305-770-1919,,,,voice,
6985,6985,6985,5083,,239-657-2878,,,,voice,
6986,6986,6986,5083,,239-252-9500,,,,voice,
6987,6987,6987,3480,,305-453-8750,,,,voice,
6988,6988,6988,3480,,305-293-7500,,,,voice,
6989,6989,6989,3480,,305-293-7500,,,,voice,
6990,6990,6990,3480,,305-743-7111,,,,voice,
6991,6991,6991,3480,,305-293-7500,,,,voice,
6992,6992,6992,3480,,305-293-7500,,,,voice,
6993,6993,6993,3480,,305-293-7500,,,,voice,
6994,6994,6994,1651,,786-336-1300,,,,voice,
6995,6995,6995,1651,,786-336-1300,,,,voice,
6996,6996,6996,1651,,786-336-1300,,,,voice,
6997,6997,6997,1651,,786-336-1300,,,,voice,
6998,6998,6998,1651,,305-643-7420,,,,voice,
6999,6999,6999,1651,,305-795-2100,,,,voice,
7000,7000,7000,1651,,305-575-3800,,,,voice,
7001,7001,7001,1651,,305-234-5400,,,,voice,
7002,7002,7002,1651,,786-336-1437,,,,voice,
7003,7003,7003,1651,,305-688-4821,,,,voice,
7004,7004,7004,7004,,786-255-1828,,,,voice,
7008,7008,7008,7008,,800-234-7433,,,,voice,
7010,7010,7010,7008,,800-234-7433,,,,voice,
7011,7011,7011,4077,,305-246-0460,,,,voice,
7012,7012,7012,4077,,305-246-0460,,,,voice,
7016,7016,7016,1985,,877-819-2357,,,,voice,
7017,7017,7017,835,,305-635-7444,,8592.0,,voice,
7018,7018,7018,835,,305-635-7444,,,,voice,
7019,7019,7019,835,,305-635-7444,,,,voice,
7020,7020,7020,835,,305-635-0366,,8592.0,,voice,
7022,7022,7022,6793,,305-774-3400,,4814.0,,voice,
7025,7025,7025,2091,,305-243-4129,,,,voice,
7028,7028,7028,3806,,800-827-3656,,,,voice,
7029,7029,7029,3921,,855-786-5437,,,,voice,
7030,7030,7030,514,,305-243-4625,,,,voice,
7032,7032,7032,1311,,786-293-5509,,,,voice,
7033,7033,7033,7033,,305-498-6722,,,,voice,
7034,7034,7034,7034,,305-504-7664,,,,voice,
7036,7036,7036,7036,,305-852-2581,,,,voice,
7037,7037,7037,7036,,305-852-2581,,,,voice,
7038,7038,7038,3621,,305-289-2351,,,,voice,
7039,7039,7039,3519,,305-289-2593,,,,voice,
7040,7040,7040,3519,,305-852-7170,,7358.0,,voice,
7041,7041,7041,3621,,305-289-2410,,,,voice,
7043,7043,7043,7043,,888-257-1717,,,,voice,
7049,7049,7049,7049,,305-674-2037,,,,voice,
7051,7051,7051,101,,305-694-6270,,,,voice,
7052,7052,7052,1377,,305-259-6404,,,,voice,
7054,7054,7054,2145,,305-687-3545,,233.0,,voice,
7060,7060,7060,1904,,813-885-5007,,3030.0,,voice,
7061,7061,7061,7061,,305-866-5000,,,,voice,
7063,7063,7063,5008,,727-535-5522,,,,voice,
7064,7064,7064,588,,305-576-6611,,,,voice,
7065,7065,7065,588,,786-433-8815,,,,voice,
7066,7066,7066,588,,305-576-1675,,,,voice,
7067,7067,7067,588,,305-576-1599,,,,voice,
7068,7068,7068,588,,786-235-7020,,,,voice,
7069,7069,7069,1737,,800-233-4050,,,,voice,
7070,7070,7070,2,,305-296-4357,,1161.0,,voice,
7071,7071,7071,7071,,239-436-4301,,,,voice,
7073,7073,7073,5002,,305-296-9265,,,,voice,
7074,7074,7074,5002,,239-334-0397,,,,voice,
7077,7077,7077,1220,,305-445-7731,,,,voice,
7078,7078,7078,3069,,305-651-1100,,,,voice,
7079,7079,7079,3069,,786-466-4083,,,,voice,
7081,7081,7081,3069,,786-466-1500,,,,voice,
7082,7082,7082,7082,,850-488-5021,,,,voice,
7083,7083,7083,7082,,305-242-1900,,,,voice,
7084,7084,7084,7082,,305-228-2000,,,,voice,
7085,7085,7085,7082,,305-242-1770,,,,voice,
7087,7087,7087,7087,,305-218-5868,,,,voice,
7089,7089,7089,7089,,239-263-0300,,,,voice,
7092,7092,7092,304,,305-348-0477,,,,voice,
7093,7093,7093,2693,,305-325-1080,,,,voice,
7095,7095,7095,7095,,850-297-2000,,,,voice,
7097,7097,7097,789,,305-424-3125,,,,voice,
7098,7098,7098,789,,305-424-3125,,,,voice,
7099,7099,7099,7099,,775-841-7463,,,,voice,
7101,7101,7101,3960,,239-455-2655,,,,voice,
7103,7103,7103,7103,,305-953-2868,,,,voice,
7104,7104,7104,7103,,305-681-1033,,,,voice,
7105,7105,7105,363,,305-585-5241,,,,voice,
7106,7106,7106,363,,305-888-8582,,,,voice,
7107,7107,7107,3101,,305-646-7220,,2324.0,,voice,
7108,7108,7108,3101,,305-646-7220,,2324.0,,voice,
7109,7109,7109,3101,,305-646-7220,,2324.0,,voice,
7110,7110,7110,3101,,305-296-5557,,2298.0,,voice,
7111,7111,7111,3101,,305-296-5557,,2298.0,,voice,
7112,7112,7112,3101,,305-296-5557,,2298.0,,voice,
7113,7113,7113,7113,,305-371-2220,,,,voice,
7114,7114,7114,7113,,305-371-2646,,,,voice,
7115,7115,7115,7115,,305-648-9344,,,,voice,
7117,7117,7117,6279,,239-403-8889,,,,voice,
7118,7118,7118,6279,,239-254-1316,,,,voice,
7119,7119,7119,6279,,239-624-5000,,,,voice,
7121,7121,7121,5587,,239-213-4900,,,,voice,
7122,7122,7122,5587,,239-213-4900,,,,voice,
7123,7123,7123,7123,,813-974-2532,,,,voice,
7128,7128,7128,7128,,239-252-8138,,,,voice,
7132,7132,7132,7132,,305-284-7734,,,,voice,
7135,7135,7135,7134,,305-284-7666,,,,voice,
7136,7136,7136,622,,305-444-0740,,,,voice,
7137,7137,7137,6467,,239-591-2825,,,,voice,
7138,7138,7138,7138,,866-483-9642,,,,voice,
7139,7139,7139,7138,,800-313-4200,,,,voice,
7140,7140,7140,7138,,800-313-4200,,,,voice,
7141,7141,7141,7141,,239-252-7387,,,,voice,
7142,7142,7142,7142,,305-790-3457,,,,voice,
7145,7145,7145,3586,,954-262-7362,,,,voice,
7148,7148,7148,6368,,305-740-8998,,1207.0,,voice,
7150,7150,7150,6368,,305-740-8998,,1225.0,,voice,
7151,7151,7151,6368,,305-740-8998,,1221.0,,voice,
7152,7152,7152,6368,,305-740-8998,,1225.0,,voice,
7153,7153,7153,6368,,305-740-8998,,1207.0,,voice,
7154,7154,7154,6368,,305-740-8998,,1228.0,,voice,
7155,7155,7155,5129,,239-252-4230,,,,voice,
7156,7156,7156,7156,,305-417-8553,,,,voice,
7160,7160,7160,5780,,786-520-4136,,,,voice,
7164,7164,7164,7164,,305-284-0908,,,,voice,
7166,7166,7166,7166,,786-908-3724,,,,voice,
7169,7169,7169,1081,,305-262-0060,,,,voice,
7170,7170,7170,7170,,305-504-4510,,,,voice,
7172,7172,7172,3150,,305-573-4871,,,,voice,
7174,7174,7174,3043,,954-390-0493,,,,voice,
7175,7175,7175,7175,,786-366-2784,,,,voice,
7180,7180,7180,5018,,239-262-6525,,,,voice,
7181,7181,7181,5018,,239-695-0008,,,,voice,
7182,7182,7182,5018,,239-642-1440,,,,voice,
7183,7183,7183,5018,,239-658-2466,,,,voice,
7185,7185,7185,7185,,800-238-4269,,,,voice,
7187,7187,7187,7187,,305-442-8770,,,,voice,
7188,7188,7188,7187,,305-442-8770,,,,voice,
7189,7189,7189,7187,,305-442-8770,,,,voice,
7190,7190,7190,101,,786-488-2487,,,,voice,
7191,7191,7191,101,,786-488-2487,,,,voice,
7192,7192,7192,3960,,239-657-6242,,,,voice,
7193,7193,7193,7193,,770-256-7881,,,,voice,
7194,7194,7194,3787,,305-552-9900,,,,voice,
7198,7198,7198,7198,,305-828-5276,,,,voice,
7200,7200,7200,7200,,212-982-9699,,,,voice,
7201,7201,7201,7200,,212-982-9699,,,,voice,
7203,7203,7203,548,,305-252-5444,,239.0,,voice,
7204,7204,7204,4915,,786-391-2375,,,,voice,
7205,7205,7205,6720,,305-340-7634,,,,voice,
7210,7210,7210,7210,,800-964-4539,,,,voice,
7214,7214,7214,741,,305-538-8835,,2218.0,,voice,
7218,7218,7218,2602,,786-650-2007,,,,voice,
7219,7219,7219,3145,,305-631-7614,,,,voice,
7220,7220,7220,7220,,305-631-1284,,,,voice,
7221,7221,7221,7220,,305-631-1284,,,,voice,
7222,7222,7222,7222,,239-642-8674,,,,voice,
7223,7223,7223,7223,,305-531-1124,,,,voice,
7224,7224,7224,7223,,305-531-1124,,,,voice,
7225,7225,7225,5065,,239-774-0500,,,,voice,
7226,7226,7226,5065,,239-774-0500,,,,voice,
7227,7227,7227,2298,,305-638-2283,,,,voice,
7228,7228,7228,2646,,239-775-9447,,,,voice,
7229,7229,7229,2501,,305-401-0149,,,,voice,
7230,7230,7230,7230,,239-252-4541,,,,voice,
7231,7231,7231,7231,,786-505-4657,,,,voice,
7235,7235,7235,7235,,305-586-4744,,,,voice,
7236,7236,7236,7236,,786-475-4357,,,,voice,
7238,7238,7238,7238,,407-801-2040,,,,voice,
7239,7239,7239,7239,,786-486-3405,,,,voice,
7240,7240,7240,7240,,786-332-4478,,,,voice,
7241,7241,7241,7241,,866-447-4650,,,,voice,
7243,7243,7243,7243,,786-602-2106,,,,voice,
7244,7244,7244,860,,786-293-9544,,,,voice,
7246,7246,7246,7246,,786-925-8292,,,,voice,
7247,7247,7247,3927,,239-433-3900,,229.0,,voice,
7248,7248,7248,2717,,786-888-5433,,,,voice,
7250,7250,7250,82,,305-571-3534,,368.0,,voice,
7252,7252,7252,82,,305-673-3555,,,,voice,
7255,7255,7255,2725,,305-247-6112,,,,voice,
7256,7256,7256,82,,954-567-7141,,,,voice,
7257,7257,7257,2725,,305-252-5900,,,,voice,
7258,7258,7258,2725,,305-247-4221,,,,voice,
7260,7260,7260,7260,,305-237-7240,,,,voice,
7261,7261,7261,2410,,305-628-0993,,,,voice,
7262,7262,7262,2410,,305-381-6911,,,,voice,
7263,7263,7263,2410,,305-375-3222,,,,voice,
