id,organization_id,name,alternate_name
2235,2235,UNIVERSITY OF MIAMI - LINDA RAY CENTER,The Linda Ray Intervention Center (LRIC); UM
2237,2235,UM - LINDA RAY CENTER - ENHANCED SUMMER PROGRAM,"Infants in Need, Inc."
2240,2240,"THE FOUNDATION FIGHTING BLINDNESS, INC.",FFB
2241,2240,THE FOUNDATION FIGHTING BLINDNESS - FLORIDA,FFB
2242,2242,"MARIAN CENTER SCHOOL AND SERVICES, INC.",
2245,2242,MARIAN CENTER SCHOOL,
2255,2255,"UNITED WAY OF NORTHEAST FLORIDA, INC.",
2256,2255,2-1-1 UNITED WAY OF NORTHEAST FLORIDA,
2257,2257,FLORIDA KEYS SPCA,
2258,2257,FLORIDA KEYS SPCA - MARATHON,
2259,2259,"CARRIE BRAZER - CENTER FOR AUTISM AND ALTERNATIVE APPROACHES, INC.",
2261,2259,CARRIE BRAZER - SUMMER SCHOOL AND SUMMER CAMP - SUNSET CAMPUS,
2262,2259,CARRIE BRAZER - ADULT DAY TRAINING,
2265,2265,"TEEN UP-WARD BOUND, INC.",
2266,2265,TEEN UP-WARD BOUND - AFTER SCHOOL/SUMMER CAMP,
2268,2268,"NATIONAL DOMESTIC VIOLENCE HOTLINE, INC.",
2271,2271,"SECOND BAPTIST CHURCH OF RICHMOND HEIGHTS, INC.",
2272,2271,SECOND BAPTIST CHURCH - RESTORING DIGNITY AFTER SCHOOL TUTORING PROGRAM,
2291,2291,"ALL ABOUT TRUTH DNA SERVICES, INC.",
2292,2291,ALL ABOUT TRUTH DNA SERVICES - SOUTH MIAMI,
2293,2293,THE NEW JERUSALEM COMMUNITY DEVELOPMENT CORPORATION,NJCDC
2294,2293,NEW JERUSALEM COMMUNITY DEVELOPMENT CORPORATION - AFTER SCHOOL PROGRAM,NJCDC
2295,2293,NEW JERUSALEM COMMUNITY DEVELOPMENT CORPORATION - SUMMER CAMP PROGRAM,NJCDC
2296,2296,NATIONAL CENTER FOR FARM WORKER HEALTH (NCFH),NCFH
2297,2296,NCFH - CALL FOR HEALTH SERVICES,
2298,2298,"MIAMI BETHANY COMMUNITY SERVICES, INC.",MBCS
2299,2298,MBCS - B.E.S.T. SUMMER CAMP,"Miami Bethany Community Services, BEST"
2300,2300,UM - FAMILY MEDICINE AND COMMUNITY HEALTH,John T. Macdonald Foundation - FAMILY MEDICINE AND COMMUNITY HEALTH
2301,2300,UM - JTMF SCHOOL HEALTH INITIATIVE - JOHN F. KENNEDY MIDDLE,Dr. John T. Macdonald Foundation
2302,2300,UM - JTMF SCHOOL HEALTH INITIATIVE - NORTH MIAMI BEACH SENIOR HIGH,
2305,2305,2-1-1 PALM BEACH/TREASURE COAST,
2307,2307,"BAPTIST HEALTH SOUTH FLORIDA, INC.",
2308,2307,BAPTIST HEALTH - BARIATRIC INFORMATION SESSION,
2316,2307,BAPTIST HEALTH - FAMILIES ANONYMOUS,
2318,2307,BAPTIST HEALTH - WOMENHEART SUPPORT GROUP,HEART DISEASE SUPPORT GROUP FOR WOMEN
2321,2307,BAPTIST HEALTH - ALCOHOLICS ANONYMOUS - SATURDAY NIGHT SERENITY,
2327,2307,BAPTIST HEALTH - ACHE-ARTHRITIS SUPPORT GROUP,
2329,2307,BAPTIST HEALTH  - ALCOHOLICS ANONYMOUS - SOUTH MIAMI HOSPITAL,
2330,2307,BAPTIST HEALTH - BEREAVEMENT SUPPORT GROUP - SOUTH MIAMI HOSPITAL,
2331,2307,BAPTIST HEALTH - BEREAVEMENT SUPPORT GROUP FOR PREGNANCY & INFANT LOSS,
2336,2307,BAPTIST HEALTH - BREASTFEEDING DISCUSSION,
2339,2307,BAPTIST HEALTH - ALCOHOLICS ANONYMOUS TOOL BOX FAMILY GROUP - SOUTH MIAMI HOSPITAL,
2340,2307,BAPTIST HEALTH - AL-ANON HOPE AND FRIENDSHIP,AL-ANON HOPE & FRIENDSHIP
2341,2307,BAPTIST HEALTH - ADULT DIABETES GROUP - HOMESTEAD HOSPITAL,
2342,2307,BAPTIST HEALTH - MIAMI DADE MULTIPLE SCLEROSIS EVENING GROUP,Miami/Dade MS Evening Group
2343,2307,BAPTIST HEALTH - BABY'S 1ST YEAR - STRESS MANAGEMENT GROUP,
2345,2307,BAPTIST HEALTH - PARKINSON'S DISEASE SUPPORT GROUP,
2351,2351,"KIDZ CITY LEARNING CENTER, INC.",
2352,2351,KIDZ CITY LEARNING CENTER - SUMMER CAMP - HIALEAH,
2353,2351,KIDZ CITY LEARNING CENTER - AFTER SCHOOL - HIALEAH I,
2360,2360,"NATIONAL RUNAWAY SWITCHBOARD, INC.",
2362,2362,"THE JOY OF LIFE ADULT DAY CARE, INC.",
2364,2364,CITY OF MIAMI OFFICE OF GRANTS ADMINISTRATION,
2372,2364,CITY OF MIAMI - CITY FAMILY INVOLVEMENT/OUTREACH,
2383,2383,"AUXILIO AL INMIGRANTE, INC.",
2389,2389,"CITIZENS FOR A BETTER SOUTH FLORIDA, INC.","CSW, CFABSF, Citizens, Community Science Workshop"
2391,2391,"COLLIER SPAY NEUTER CLINIC, INC.",
2399,2399,"AMERICAN CHILDREN'S ORCHESTRAS FOR PEACE, INC.",ACOP
2403,2399,AMERICAN CHILDREN'S ORCHESTRAS - AFTER SCHOOL (OOS) PROGRAMS - SHENANDOAH ELEMENTARY,ACOP
2404,2399,AMERICAN CHILDREN'S ORCHESTRAS - JOSE MARTI PARK,ACOP
2408,2408,"LEGAL AID SERVICE OF COLLIER COUNTY, INC.",
2409,2408,LEGAL AID SERVICE OF COLLIER COUNTY - FAMILY LAW UNIT,
2410,2410,"YWCA OF GREATER MIAMI DADE, INC.",
2411,2410,YWCA - FAMILY WELLNESS PROGRAM,
2413,2410,YWCA - SOUTH MIAMI HEIGHTS AFTER SCHOOL PROGRAM,
2414,2410,YWCA - CHILD CARE PROGRAM - GERRY SWEET,
2417,2410,YWCA - SUMMER CAMP,WEEKS COMPUTER CENTER
2420,2420,"YOUTH CO-OP, INC.",
2421,2420,YOUTH CO-OP - STAY-IN-SCHOOL PROGRAM - HOMESTEAD,
2422,2420,YOUTH CO-OP - OUT-OF-SCHOOL YOUTH PROGRAM - HOMESTEAD,
2423,2420,YOUTH CO-OP - AFTER SCHOOL PROGRAM,
2425,2420,YOUTH CO-OP - PREPARATORY CHARTER SCHOOL,
2426,2420,YOUTH CO-OP - REFUGEE RESETTLEMENT PROGRAM,
2429,2429,"YMCA OF SOUTH FLORIDA, INC.",
2432,2429,YMCA - AFTER SCHOOL PROGRAM - DAVID FAIRCHILD ELEMENTARY,
2437,2429,YMCA - ADVENTURE SUMMER CAMP - WESTLAND GARDENS PARK,
2439,2429,YMCA - AFTER SCHOOL PROGRAM - COMSTOCK ELEMENTARY,
2441,2429,YMCA - AFTER SCHOOL PROGRAM - FLAMINGO ELEMENTARY,
2446,2429,YMCA - AFTER SCHOOL PROGRAM - MEADOWLANE K-8,
2451,2429,YMCA - AFTER SCHOOL PROGRAM - NORLAND ELEMENTARY,
2452,2429,YMCA - AFTER SCHOOL PROGRAM - NORTH GLADE ELEMENTARY,
2453,2429,YMCA - AFTER SCHOOL PROGRAM - NORTH MIAMI ELEMENTARY,
2454,2429,YMCA - AFTER SCHOOL PROGRAM - TWIN LAKES ELEMENTARY,
2455,2429,YMCA - ADVENTURE SUMMER CAMP - SNAPPER CREEK ELEMENTARY,
2459,2429,YMCA - AFTER SCHOOL PROGRAM - SNAPPER CREEK ELEMENTARY,
2460,2460,MIAMI-DADE COUNTY DEPARTMENT OF CULTURAL AFFAIRS,
2462,2462,KEY WEST TRANSIT,
2474,2474,"CITY YEAR, INC.",
2475,2474,CITY YEAR - WHOLE SCHOOL WHOLE CHILD,"City Year Miami, CYMIA, AmeriCorps"
2476,2476,"WE CARE OF SOUTH DADE, INC.",
2478,2476,WE CARE OF SOUTH DADE - LITTLE KINGDOM,
2484,2484,"OUR CHILDREN OUR FUTURE, INC.",
2485,2484,OUR CHILDREN OUR FUTURE - OUTPATIENT COUNSELING FOR CHILDREN AND FAMILIES,
2486,2486,VISION TO VICTORY HUMAN SERVICES CORPORATION,VVHSC
2487,2486,VVHSC - DESTINATION H.O.M.E.,VVHSC
2488,2488,"AYUDA, INC.",
2489,2488,"AYUDA - ""HERE FOR YOU""- ELDERLY ADVOCACY & SUPPORT",Ayuda
2490,2488,AYUDA - TEENS ARE LIFE LONG LEARNERS 4 LIFE - MIAMI BEACH SENIOR HIGH,T.A.L.L. 4 Life
2491,2488,AYUDA - FAMILY EMPOWERMENT PROGRAM - MIAMI BEACH,"AYUDA, INC."
2492,2492,UM - DEBBIE INSTITUTE,
2493,2492,UM - DEBBIE INSTITUTE - AUDITORY/ORAL EDUCATION PROGRAM,
2494,2492,UM - DEBBIE INSTITUTE - DEB-TECH PROJECT,
2495,2495,MIAMI-DADE COUNTY HOMELESS TRUST,M-DC HOMELESS TRUST
2496,2495,M-DC HOMELESS TRUST - HOMELESS HELPLINE,MIAMI-DADE COUNTY HOMELESS TRUST
2497,2497,"NEIGHBORHOOD HOUSING SERVICES OF SOUTH FLORIDA, INC.",
2498,2497,NEIGHBORHOOD HOUSING SERVICES - HOMEBUYER PREPARATION,
2499,2499,"FLORIDA BREAST CANCER FOUNDATION, INC.",
2501,2501,THE SALVATION ARMY OF THE KEYS,
2504,2504,"THE FAMILY CHRISTIAN ASSOCIATION OF AMERICA, INC.",
2505,2504,FCAA - FAMILY SERVICES PROGRAM,
2506,2504,FCAA - THE SPORTS PROGRAM,
2507,2504,FCAA - THE YOUTH DEVELOPMENT PROGRAM,
2508,2504,"FCAA - SUCCESS THROUGH ARTS, READING AND SOCIALIZATION",STARS
2509,2509,"ROBIN E. GIPPS, PH.D., LMFT",
2515,2515,KINGDOM ACADEMY,Kids Learning Center of Miami-Dade
2516,2515,KINGDOM ACADEMY - INCLUSION COUNT,
2518,2518,AMERICAN CANCER SOCIETY - FLORIDA KEYS UNIT,
2520,2520,"SHAKE-A-LEG MIAMI, INC.","Shake, SALM, Marine Academy , Watersports Center"
2523,2523,"FLORIDA KEYS CHILDREN'S SHELTER, INC.",
2524,2523,FLORIDA KEYS CHILDREN'S SHELTER - RESIDENTIAL SERVICES,
2525,2523,FLORIDA KEYS CHILDREN'S SHELTER - PROJECT LIGHTHOUSE,
2526,2523,FLORIDA KEYS CHILDREN'S SHELTER - COMMUNITY BASED COUNSELING,
2532,2532,"RICHMOND-PERRINE OPTIMIST CLUB, INC.",
2533,2532,RICHMOND-PERRINE OPTIMIST CLUB - PARENT SUPPORT PROGRAM,
2534,2532,RICHMOND-PERRINE OPTIMIST CLUB - PARENT SUPPORT PROGRAM WITH ORGANIZED GROUP SESSIONS,Parent/Support Program
2535,2532,RICHMOND-PERRINE OPTIMIST CLUB - YAC - AFTER SCHOOL HOUSE PROGRAM,
2536,2532,RICHMOND-PERRINE OPTIMIST CLUB - PERRINE CRIME PREVENTION PROGRAM,
2537,2532,RICHMOND-PERRINE OPTIMIST CLUB - GOULDS YOUTH DEVELOPMENT PROGRAM,
2538,2532,RICHMOND-PERRINE OPTIMIST CLUB - MODELLO/SOUTH DADE NEIGHBORHOOD EMPOWERMENT PROGRAM,
2539,2532,RICHMOND-PERRINE OPTIMIST CLUB - NARANJA YOUTH ENTERPRISES SOUTH (YES),
2540,2532,RICHMOND-PERRINE OPTIMIST CLUB ACADEMY,Project L.E.A.P.
2541,2532,RICHMOND-PERRINE OPTIMIST CLUB - WORK EXPERIENCE PROGRAM,
2542,2542,KEY WEST BUSINESS GUILD,KWBG
2547,2547,CRIMESTOPPERS OF THE KEYS,
2549,2549,"THE JPM CENTRE AT MIAMI GARDENS DRIVE, INC.",
2550,2549,THE JPM CENTRE - AFTER SCHOOL PROGRAM,
2551,2551,"MIAMI-DADE COUNTY PARKS, RECREATION, AND OPEN SPACES",
2553,2551,M-DC PARKS - GREYNOLDS PARK (CWD - CHILDREN WITH DISABILITIES),
2554,2551,M-DC PARKS - CAMP MATECUMBE (CWD - CHILDREN WITH DISABILITIES),
2556,2551,M-DC PARKS - LIVE LIKE BELLA PARK,
2557,2551,M-DC PARKS - SYDNEY WYNN AT ARCOLA PARK,
2559,2551,M-DC PARKS - MARTIN LUTHER KING JR. MEMORIAL PARK,
2560,2551,M-DC PARKS - BIRD LAKES PARK,
2562,2551,M-DC PARKS - CONTINENTAL PARK,
2563,2551,M-DC PARKS - EUREKA VILLAS PARK,
2565,2551,M-DC PARKS - LITTLE RIVER PARK,
2567,2551,M-DC PARKS - WEST PERRINE PARK,
2569,2551,M-DC PARKS - TROPICAL ESTATES PARK,
2570,2551,M-DC PARKS - ARCOLA PARK,
2571,2551,M-DC PARKS - COUNTRY VILLAGE PARK,
2573,2551,M-DC PARKS - SENIOR PROGRAM - GWEN CHERRY PARK,
2574,2551,M-DC PARKS - WESTWIND LAKES PARK (CWD - CHILDREN WITH DISABILITIES),
2575,2551,M-DC PARKS - RUBEN DARIO PARK,
2576,2551,M-DC PARKS - SERGEANT JOSEPH DELANCY PARK,SGT. DELANCY PARK
2578,2551,M-DC PARKS - SOUTH DADE PARK,
2580,2551,M-DC PARKS - ROCKWAY PARK,
2581,2551,M-DC PARKS - OLINDA PARK,
2583,2551,M-DC PARKS - OAK GROVE PARK,
2584,2551,M-DC PARKS - NORTH TRAIL PARK,
2585,2551,M-DC PARKS - NORTH GLADE PARK,
2588,2551,M-DC PARKS - MODELLO PARK,
2589,2551,M-DC PARKS - KENDALE LAKES PARK,
2590,2551,M-DC PARKS - HIGHLAND OAKS PARK,
2592,2551,M-DC PARKS - HAMMOCKS COMMUNITY PARK,
2597,2597,"RESOLUTION COUNSELING CENTER, PA.",
2598,2597,RESOLUTION COUNSELING CENTER - ANGER MANAGEMENT,
2599,2597,RESOLUTION COUNSELING CENTER - DUI RESOLUTIONS,
2600,2600,FORT LAUDERDALE GAY MEN'S CHORUS,
2602,2602,"BRANCHES, INC.",
2603,2602,BRANCHES - GROW AFTER-SCHOOL PROGRAM - FULFORD,
2605,2602,BRANCHES - GROW AFTER-SCHOOL PROGRAM - SOUTH MIAMI,
2606,2602,BRANCHES - ASSETS - SMALL BUSINESS SOLUTIONS,
2607,2602,BRANCHES - UNITED WAY CENTER FOR FINANCIAL STABILITY - NORTH DADE,
2608,2602,BRANCHES - OASIS YOUTH SPRING BREAK CAMP,
2609,2609,MIAMI PLASTIC SURGERY,
2613,2613,AFTER BREAST CANCER DIAGNOSIS,ABCD
2614,2613,AFTER BREAST CANCER DIAGNOSIS - YOUR SHOES,ABCD
2616,2613,AFTER BREAST CANCER DIAGNOSIS - PARTNER MATCH,ABCD
2617,2617,"MIAMI CHILDREN'S MUSEUM, INC.",MCM
2618,2617,MIAMI CHILDREN'S MUSEUM - SMART AFTER SCHOOL PROGRAM - LIBERTY CITY ELEMENTARY,
2620,2617,MIAMI CHILDREN'S MUSEUM - SMART AFTER SCHOOL PROGRAM,MCM
2627,2627,AMIGOS FOR KIDS,AMIGOS TOGETHER FOR KIDS
2628,2627,AMIGOS FOR KIDS - JOSE MARTI AFTER SCHOOL PROGRAM,
2629,2627,AMIGOS FOR KIDS - NURTURING PARENTING SKILLS FOR FAMILIES,NURTURING FAMILIES PROGRAM
2634,2634,"ADULT SENIOR PLACEMENT, INC.",
2638,2638,FLORIDA DEPARTMENT OF ELDER AFFAIRS,FL DOEA
2639,2638,FL DOEA - SHINE,"SERVING THE HEALTH OF INSURANCE NEEDS OF ELDERS, FLORIDA DEPARTMENT OF ELDER AFFAIRS"
2646,2646,THE SALVATION ARMY OF COLLIER COUNTY,
2647,2646,SALVATION ARMY - EMERGENCY SERVICES,
2650,2650,"INJURY FREE COALITION FOR KIDS OF MIAMI, INC.",
2651,2650,INJURY FREE COALITION - INJURY FREE MOBILE,HOUSE ON WHEELS
2652,2652,CITY OF MIAMI BEACH - OFFICES OF COMMUNITY SERVICES,CITY OF MIAMI BEACH - OCS
2653,2652,CITY OF MIAMI BEACH - OCS - ANSWER CENTER,
2655,2652,CITY OF MIAMI BEACH - OCS - SUCCESS UNIVERSITY,
2660,2660,"FANM AYISYEN NAN MIYAMI, INC.","HAITIAN WOMEN OF MIAMI, Inc."
2661,2660,FANM - AFTER SCHOOL (FASP)/SUMMER PROGRAM - TOUSSAINT LOUVERTURE ELEMENTARY,"Haitian Women of Miami, Inc."
2662,2660,FANM - FAMILY INTERVENTION AND EMPOWERMENT/STRENGTHENING PROGRAM,"HAITIAN WOMEN OF MIAMI, Inc."
2663,2660,FANM - CITIZENSHIP,"HAITIAN WOMEN OF MIAMI, Inc."
2665,2665,"EASTER SEALS SOUTH FLORIDA, INC.",
2667,2665,EASTER SEALS - ALZHEIMER'S ADULT DAY PROGRAM,
2668,2665,EASTER SEALS - IN-HOME RESPITE PROGRAM,
2669,2665,EASTER SEALS - SITTER SERVICES,
2670,2665,EASTER SEALS - CHILD DEVELOPMENT CENTER,
2671,2665,EASTER SEALS - CHILDREN'S SERVICES,
2672,2665,EASTER SEALS - THERAPEUTIC ADULT DAY CARE - HIALEAH,
2673,2665,"EASTER SEALS ACADEMY - ELEMENTARY, MIDDLE, AND HIGH SCHOOL",
2676,2665,EASTER SEALS - AFTER SCHOOL AND SUMMER CAMP PROGRAM,
2677,2665,EASTER SEALS - VOCATIONAL SERVICES,
2680,2680,"DOMINICAN AMERICAN NATIONAL FOUNDATION, INC.",DANF
2682,2680,DANF - CHILD AND PARENT LITERACY PROGRAM,DANF
2684,2680,DANF - NEIGHBORHOOD INFORMATION AND REFERRAL SERVICES,DANF
2685,2685,"DADE FAMILY COUNSELING COMMUNITY MENTAL HEALTH CENTER, INC.",
2686,2685,DADE FAMILY COUNSELING COMMUNITY MENTAL HEALTH CENTER - PARTIAL HOSPITALIZATION PROGRAM,
2691,2691,"LARKIN COMMUNITY HOSPITAL, INC.",
2692,2691,LARKIN COMMUNITY HOSPITAL - OUTPATIENT BEHAVIORAL HEALTH SERVICES,
2693,2693,"UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA, INC.",UCP
2694,2693,UCP OF MIAMI - RESIDENTIAL SERVICES,UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA
2695,2693,UCP OF MIAMI - TRANSITIONAL LEARNING ACADEMY,UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA
2696,2693,UCP OF MIAMI - ADULT DAY TRAINING,UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA
2700,2693,UCP OF MIAMI - EARLY BEGINNINGS ACADEMY - CIVIC CENTER,UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA
2701,2693,UCP OF MIAMI - EARLY BEGINNINGS ACADEMY - NORTH SHORE,UNITED CEREBRAL PALSY ASSOCIATION OF SOUTH FLORIDA
2704,2704,"THE NON-VIOLENCE PROJECT USA, INC.",NVP
2707,2707,CRYSTAL METH ANONYMOUS,CMA
2708,2707,CRYSTAL METH ANONYMOUS - NORTH MIAMI,
2709,2707,CRYSTAL METH ANONYMOUS - SOUTH BEACH,
2714,2714,"URGENT, INC.",
2715,2714,URGENT INC - YOUTH EMPOWERMENT AFTERSCHOOL PROGRAM - GOULDS ELEMENTARY,
2716,2714,URGENT INC - RITES OF PASSAGE YOUTH MEDIA PROJECT - CULMER CENTER,
2717,2717,"TRINITY CHURCH, INC.",
2718,2717,TRINITY CHURCH - PEACEMAKERS FAMILY CENTER,
2720,2717,TRINITY CHURCH - TCT AFTER SCHOOL /HOLIDAYS/ SUMMER CAMP,
2723,2723,SAFELINK WIRELESS,
2725,2725,FIU AFTER SCHOOL ALL STARS,
2728,2725,FIU AFTER SCHOOL ALL STARS - BROWNSVILLE MIDDLE SCHOOL,FIU-ASAS
2734,2725,FIU AFTER SCHOOL ALL STARS - WEST MIAMI MIDDLE SCHOOL,FIU-ASAS
2745,2725,FIU AFTER SCHOOL ALL STARS - NORLAND MIDDLE SCHOOL,FIU-ASAS
2753,2725,FIU AFTER SCHOOL ALL STARS - JOHN F. KENNEDY MIDDLE SCHOOL,
2754,2754,"THE ON IT FOUNDATION, INC.",
2756,2756,"THE THINKING CHILD ACADEMY, INC.",
2758,2756,THE THINKING CHILD ACADEMY - SOLID SEAMS AFTER SCHOOL AND SUMMER PROGRAM,
2759,2759,UNIVERSITY OF MIAMI - MILLER SCHOOL OF MEDICINE,UM
2760,2759,UNIVERSITY OF MIAMI - MILLER SCHOOL OF MEDICINE - WALKSAFE PROGRAM,UM
2761,2759,UM - MILLER SCHOOL OF MEDICINE - PERINATAL CHEMICAL ADDICTION RESEARCH AND EDUCATION (C.A.R.E.),
2766,2766,"FAMILY CENTRAL, INC.",
2767,2766,FAMILY CENTRAL - GROUP BASED PARENT SESSIONS USING NURTURING PARENT PROGRAM,
2771,2771,"HOPE FOR MIAMI, INC.",FAMILY & CHILDREN FAITH COALITION (FCFC)
2774,2771,HOPE FOR MIAMI - AFTER SCHOOL AND SUMMER CAMP - BUEN PASTOR,
2777,2771,HOPE FOR MIAMI - AFTER SCHOOL AND SUMMER CAMP - PINELANDS,
2782,2782,"OVERTOWN YOUTH CENTER, INC.",
2783,2782,OVERTOWN YOUTH CENTER - SUMMER CAMP PROGRAM,OYC
2788,2788,FLORIDA PARENTAL INFORMATION AND RESOURCE CENTER,FL PIRC
2790,2790,PLAYING THE GAME OF LIFE,"EARLY CHILDHOOD QUALITY CONSULTANT, LLC (ECQC) d.b.a. PLAYING THE GAME OF LIFE"
2806,2806,MIAMI-DADE COUNTY JUVENILE SERVICES,Juvenile Assessment Center
2807,2806,M-DC JUVENILE SERVICES - JUVENILE ASSESSMENT CENTER,JAC
2809,2806,M-DC JUVENILE SERVICES - MIAMI-DADE COUNTY PREVENTION INITIATIVE,
2810,2810,"CONCERNED AFRICAN WOMEN, INC",CAW
2811,2810,CONCERNED AFRICAN WOMEN - TCT/OOS AFTER SCHOOL PROGRAM - MIAMI PARK ELEMENTARY,
2812,2810,CONCERNED AFRICAN WOMEN - TCT/OOS AFTER SCHOOL PROGRAM - AGENORIA PASCHAL OLINDA ELEMENTARY,CAW
2813,2810,CONCERNED AFRICAN WOMEN - TCT/OOS AFTER SCHOOL PROGRAM - NORLAND ELEMENTARY,CAW
2816,2816,GIRL POWER/WORLD LITERACY CRUSADE OF FLORIDA INC.,GIRL POWER
2817,2816,GIRL POWER/WORLD LITERACY CRUSADE - GIRL POWER AFTER SCHOOL PROGRAM,
2818,2818,CITY OF MIAMI BEACH,
2819,2818,"CITY OF MIAMI BEACH - TOURISM, CULTURE & ECONOMIC DEVELOPMENT DEPARTMENT",
2822,2822,"FIRST SERVE MIAMI, INC.","GMTEF, GMTF, First Serve Miami, FSM"
2825,2825,"CATHOLIC CHARITIES OF THE ARCHIDIOCESE OF MIAMI, INC.",
2827,2825,CATHOLIC CHARITIES - CHILD CARE - SAGRADA FAMILIA,
2828,2825,CATHOLIC CHARITIES - CHILD CARE - SOUTH DADE,
2829,2825,CATHOLIC CHARITIES - CHILD CARE - GOOD SHEPHERD CENTER,
2830,2825,CATHOLIC CHARITIES - SAINT LUKE'S INDIVIDUAL AND FAMILY COUNSELING - MIAMI,
2835,2825,CATHOLIC CHARITIES - UNACCOMPANIED MINORS PROGRAM,
2836,2825,CATHOLIC CHARITIES - CHILD CARE - NOTRE DAME CENTER,
2840,2825,CATHOLIC CHARITIES - CHILD CARE - CENTRO HISPANO CATOLICO,
2842,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - MALCOLM ROSS SENIOR CENTER,
2843,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - PALMER HOUSE,
2845,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - MARIAN TOWERS,
2846,2825,CATHOLIC CHARITIES - REFUGEE RESETTLEMENT SERVICES,
2848,2825,CATHOLIC CHARITIES - PIERRE TOUSSAINT CENTER - STRENGTHENING FAMILIES PROGRAM,
2850,2825,CATHOLIC CHARITIES - EMERGENCY SERVICES,
2851,2825,PIERRE TOUSSAINT - HAITIAN CENTER - FAMILY STABILIZATION PROGRAM,
2852,2825,PIERRE TOUSSAINT - HAITIAN CENTER - HAITIAN GUARDIAN PROGRAM,
2853,2825,CATHOLIC CHARITIES - SAINT LUKE'S CENTER,
2855,2825,CATHOLIC CHARITIES - NEW LIFE EMERGENCY SHELTER,
2856,2856,CHRISTOPHER AND DANA REEVE FOUNDATION,
2857,2856,CHRISTOPHER AND DANA REEVE FOUNDATION - PARALYSIS RESOURCE CENTER,
2858,2858,"BOYS AND GIRLS CLUBS OF MIAMI-DADE, INC.",Boys and Girls Clubs
2859,2858,BOYS AND GIRLS CLUB - GREAT FUTURES FOR KIDS - NORTHWEST,Boys and Girls Clubs
2860,2858,BOYS AND GIRLS CLUB - GREAT FUTURES FOR KIDS - HANK KLINE,Boys and Girls Clubs
2861,2858,BOYS AND GIRLS CLUB - GREAT FUTURES FOR KIDS - KENDALL,Boys and Girls Clubs
2862,2858,BOYS AND GIRLS CLUB - GREAT FUTURES FOR KIDS - SOUTH BEACH,Boys and Girls Clubs
2863,2858,BOYS AND GIRLS CLUB - GREAT FUTURES FOR KIDS - GWEN CHERRY,
2866,2866,THE TREVOR PROJECT,
2867,2866,THE TREVOR PROJECT - TREVOR LIFELINE,
2868,2868,"KIDS LEARNING CENTER OF SOUTH DADE, INC.",
2870,2870,WOMEN OF TOMORROW MENTOR AND SCHOLARSHIP PROGRAM,WOMEN OF TOMORROW
2872,2872,"THE ARC OF SOUTH FLORIDA, INC.",
2874,2872,THE ARC OF SOUTH FLORIDA - GUARDIANSHIP,
2875,2872,THE ARC OF SOUTH FLORIDA - ROBERT T. KNIGHT CENTERS AND LEAP PROGRAM - HOMESTEAD,
2876,2872,THE ARC OF SOUTH FLORIDA - ROBERT T. KNIGHT CENTERS AND LEAP PROGRAM - HIALEAH,R&T/Adult Services
2877,2872,THE ARC OF SOUTH FLORIDA - PROJECT THRIVE - FLORIDA CITY,
2879,2872,THE ARC OF SOUTH FLORIDA - YOUTH AFTER SCHOOL AND SUMMER CAMP (YAS) - WEST KENDALL,
2880,2872,THE ARC OF SOUTH FLORIDA - POSITIVE PARENTING PROGRAM - KENDALL,
2881,2872,THE ARC OF SOUTH FLORIDA - POSITIVE PARENTING PROGRAM - FLORIDA CITY,
2885,2872,THE ARC OF SOUTH FLORIDA - YOUTH AFTER SCHOOL AND SUMMER CAMP (YAS) - FLORIDA CITY,
2891,2891,"ASPIRA OF FLORIDA, INC.",ASPIRA
2892,2891,ASPIRA - AFTER SCHOOL PROGRAM,
2894,2891,ASPIRA - CHARTER MIDDLE SCHOOLS,
2895,2891,ASPIRA - YOUTH LEADERSHIP DEVELOPMENT,
2896,2896,"ABRIENDO PUERTAS, INC.",
2897,2896,ABRIENDO PUERTAS - FAMILY LITERACY - STRENGTHENING FAMILIES - PARENT NURTURING,
2898,2896,ABRIENDO PUERTAS - FAMILY SUPPORT SERVICES,
2899,2896,ABRIENDO PUERTAS - ADULT AND COMMUNITY EDUCATION PROGRAM,
2903,2896,ABRIENDO PUERTAS - SUMMER CAMP - CHILD AND YOUTH DEVELOPMENT PROGRAM,ABRIENDO PUERTAS - SUMMER CAMP - CHILD & YOUTH DEVELOPMENT PROGRAM
2900,2896,ABRIENDO PUERTAS - AFTER SCHOOL - OUT OF SCHOOL - NORTH MIAMI BEACH,
2901,2896,ABRIENDO PUERTAS - AFTER SCHOOL - CHILD AND YOUTH DEVELOPMENT PROGRAM,ABRIENDO PUERTAS - AFTER SCHOOL - CHILD & YOUTH DEVELOPMENT PROGRAM
2902,2896,ABRIENDO PUERTAS - SUBSTANCE ABUSE PREVENTION EDUCATION - POSITIVE ACTION,
2904,2896,ABRIENDO PUERTAS - SUMMER CAMP - NORTH MIAMI BEACH,
